#2023/09/04 13:48:41
time,fog,T
19.73300,-0.00208,41.0
19.74310,-7.00208,41.0
19.75300,-5.00208,41.0
19.76320,5.99792,41.0
19.77290,2.99792,41.0
19.78280,-2.00208,41.0
19.79290,-5.00208,41.0
19.80280,4.99792,41.0
19.81290,5.99792,41.0
19.82280,-3.00208,41.0
19.83290,-10.00208,41.0
19.84280,1.99792,41.0
19.85300,18.99792,41.0
19.86280,11.99792,41.0
19.87260,-1.00208,41.0
19.88280,-5.00208,41.0
19.89260,-0.00208,41.0
19.90280,5.99792,41.0
19.91260,1.99792,41.0
19.92280,-3.00208,41.0
19.93260,-2.00208,41.0
19.94270,10.99792,41.0
19.95260,13.99792,41.0
19.96240,14.99792,41.0
19.97260,31.99792,41.0
19.98240,393.99792,41.0
19.99260,900.00000,41.0
20.00240,900.00000,41.0
20.01260,900.00000,41.0
20.02240,900.00000,41.0
20.03260,900.00000,41.0
20.04240,900.00000,41.0
20.05220,900.00000,41.0
20.06240,900.00000,41.0
20.07220,900.00000,41.0
20.08240,900.00000,41.0
20.09220,900.00000,41.0
20.10240,900.00000,41.0
20.11220,900.00000,41.0
20.12240,900.00000,41.0
20.13220,900.00000,41.0
20.14200,900.00000,41.0
20.15220,900.00000,41.0
20.16200,900.00000,41.0
20.17220,900.00000,41.0
20.18200,900.00000,41.0
20.19220,900.00000,41.0
20.20200,900.00000,41.0
20.21220,900.00000,41.0
20.22200,900.00000,41.0
20.23190,900.00000,41.0
20.24200,900.00000,41.0
20.25190,900.00000,41.0
20.26200,900.00000,41.0
20.27190,900.00000,41.0
20.28200,900.00000,41.0
20.29180,900.00000,41.0
20.30200,900.00000,41.0
20.31180,900.00000,41.0
20.32170,900.00000,41.0
20.33180,900.00000,41.0
20.34170,900.00000,41.0
20.35180,900.00000,41.0
20.36170,900.00000,41.0
20.37180,900.00000,41.0
20.38170,900.00000,41.0
20.39180,900.00000,41.0
20.40170,900.00000,41.0
20.41190,900.00000,41.0
20.42170,900.00000,41.0
20.43150,900.00000,41.0
20.44170,900.00000,41.0
20.45150,900.00000,41.0
20.46160,900.00000,41.0
20.47150,900.00000,41.0
20.48160,900.00000,41.0
20.49150,900.00000,41.0
20.50170,900.00000,41.0
20.51150,900.00000,41.0
20.52130,900.00000,41.0
20.53150,900.00000,41.0
20.54130,900.00000,41.0
20.55150,165.99792,41.0
20.56130,10.99792,41.0
20.57150,-8.00208,41.0
20.58130,-4.00208,41.0
20.59150,-4.00208,41.0
20.60130,-1.00208,41.0
20.61110,0.99792,41.0
20.62130,-2.00208,41.0
20.63110,-1.00208,41.0
20.64130,-7.00208,41.0
20.65110,-8.00208,41.0
20.66130,-1.00208,41.0
20.67110,3.99792,41.0
20.68130,7.99792,41.0
20.69110,4.99792,41.0
20.70090,0.99792,41.0
20.71110,-3.00208,41.0
20.72090,-2.00208,41.0
20.73110,4.99792,41.0
20.74090,-1.00208,41.0
20.75110,2.99792,41.0
20.76090,2.99792,41.0
20.77110,4.99792,41.0
20.78090,1.99792,41.0
20.79080,-1.00208,41.0
20.80090,1.99792,41.0
20.81080,3.99792,41.0
20.82090,1.99792,41.0
20.83080,3.99792,41.0
20.84090,4.99792,41.0
20.85070,3.99792,41.0
20.86090,9.99792,41.0
20.87070,10.99792,41.0
20.88100,8.99792,41.0
20.89070,4.99792,41.0
20.90060,4.99792,41.0
20.91070,4.99792,41.0
20.92060,1.99792,41.0
20.93070,-1.00208,41.0
20.94060,-0.00208,41.0
20.95070,0.99792,41.0
20.96060,-3.00208,41.0
20.97080,-1.00208,41.0
20.98060,-3.00208,41.0
20.99040,1.99792,41.0
21.00060,3.99792,41.0
21.01040,3.99792,41.0
21.02050,3.99792,41.0
21.03040,0.99792,41.0
21.04050,0.99792,41.0
21.05040,-0.00208,41.0
21.06050,1.99792,41.0
21.07040,3.99792,41.0
21.08020,4.99792,41.0
21.09040,2.99792,41.0
21.10020,-1.00208,41.0
21.11040,-1.00208,41.0
21.12020,-5.00208,41.0
21.13040,-8.00208,41.0
21.14020,-5.00208,41.0
21.15040,-1.00208,41.0
21.16020,-1.00208,41.0
21.17000,0.99792,41.0
21.18020,-2.00208,41.0
21.19000,-1.00208,41.0
21.20020,-8.00208,41.0
21.21000,-41.00208,41.0
21.22020,-379.00208,41.0
21.23000,-900.00000,41.0
21.24020,-900.00000,41.0
21.25000,-900.00000,41.0
21.25980,-900.00000,41.0
21.27000,-900.00000,41.0
21.27980,-900.00000,41.0
21.29000,-900.00000,41.0
21.29980,-900.00000,41.0
21.31000,-900.00000,41.0
21.31980,-900.00000,41.0
21.33000,-900.00000,41.0
21.33980,-900.00000,41.0
21.35000,-900.00000,41.0
21.35980,-900.00000,41.0
21.36970,-900.00000,41.0
21.37980,-900.00000,41.0
21.38960,-900.00000,41.0
21.39980,-900.00000,41.0
21.40960,-900.00000,41.0
21.41980,-900.00000,41.0
21.42960,-900.00000,41.0
21.43980,-900.00000,41.0
21.44960,-900.00000,41.0
21.45950,-900.00000,41.0
21.46960,-900.00000,41.0
21.47950,-900.00000,41.0
21.48960,-900.00000,41.0
21.49950,-900.00000,41.0
21.50960,-900.00000,41.0
21.51950,-900.00000,41.0
21.52960,-900.00000,41.0
21.53940,-900.00000,41.0
21.54930,-900.00000,41.0
21.55940,-900.00000,41.0
21.56930,-900.00000,41.0
21.57940,-900.00000,41.0
21.58930,-900.00000,41.0
21.59940,-900.00000,41.0
21.60930,-900.00000,41.0
21.61940,-900.00000,41.0
21.62930,-900.00000,41.0
21.63950,-900.00000,41.0
21.64930,-900.00000,41.0
21.65910,-900.00000,41.0
21.66930,-900.00000,41.0
21.67910,-900.00000,41.0
21.68930,-900.00000,41.0
21.69910,-900.00000,41.0
21.70930,-900.00000,41.0
21.71910,-900.00000,41.0
21.72920,-900.00000,41.0
21.73910,-900.00000,41.0
21.74890,-900.00000,41.0
21.75910,-900.00000,41.0
21.76890,-900.00000,41.0
21.77910,-900.00000,41.0
21.78890,-900.00000,41.0
21.79910,-900.00000,41.0
21.80890,-900.00000,41.0
21.81910,-900.00000,41.0
21.82890,-775.00208,41.0
21.83870,-130.00208,41.0
21.84890,-12.00208,41.0
21.85870,1.99792,41.0
21.86890,12.99792,41.0
21.87870,8.99792,41.0
21.88890,11.99792,41.0
21.89870,11.99792,41.0
21.90890,10.99792,41.0
21.91870,5.99792,41.0
21.92890,6.99792,41.0
21.93870,6.99792,41.0
21.94850,4.99792,41.0
21.95870,-1.00208,41.0
21.96850,0.99792,41.0
21.97870,4.99792,41.0
21.98850,6.99792,41.0
21.99870,4.99792,41.0
22.00850,4.99792,41.0
22.01870,9.99792,41.0
22.02850,16.99792,41.0
22.03840,8.99792,41.0
22.04850,3.99792,41.0
22.05840,1.99792,41.0
22.06850,5.99792,41.0
22.07840,4.99792,41.0
22.08850,6.99792,41.0
22.09840,3.99792,41.0
22.10850,1.99792,41.0
22.11830,4.99792,41.0
22.12820,5.99792,41.0
22.13830,5.99792,41.0
22.14820,4.99792,41.0
22.15830,5.99792,41.0
22.16820,12.99792,41.0
22.17830,7.99792,41.0
22.18820,5.99792,41.0
22.19830,5.99792,41.0
22.20820,8.99792,41.0
22.21800,15.99792,41.0
22.22820,36.99792,41.0
22.23800,120.99792,41.0
22.24820,389.99792,41.0
22.25800,757.99792,41.0
22.26820,900.00000,41.0
22.27800,894.99792,41.0
22.28810,776.99792,41.0
22.29800,804.99792,41.0
22.30820,900.00000,41.0
22.31800,900.00000,41.0
22.32780,900.00000,41.0
22.33800,900.00000,41.0
22.34780,900.00000,41.0
22.35800,900.00000,41.0
22.36780,900.00000,41.0
22.37800,900.00000,41.0
22.38780,900.00000,41.0
22.39800,900.00000,41.0
22.40780,900.00000,41.0
22.41760,900.00000,41.0
22.42780,900.00000,41.0
22.43760,900.00000,41.0
22.44780,900.00000,41.0
22.45760,900.00000,41.0
22.46780,900.00000,41.0
22.47760,900.00000,41.0
22.48780,900.00000,41.0
22.49760,900.00000,41.0
22.50740,900.00000,41.0
22.51760,900.00000,41.0
22.52740,900.00000,41.0
22.53760,900.00000,41.0
22.54740,900.00000,41.0
22.55760,900.00000,41.0
22.56740,900.00000,41.0
22.57760,900.00000,41.0
22.58740,900.00000,41.0
22.59730,900.00000,41.0
22.60740,900.00000,41.0
22.61730,900.00000,41.0
22.62740,900.00000,41.0
22.63730,900.00000,41.0
22.64740,900.00000,41.0
22.65720,900.00000,41.0
22.66740,900.00000,41.0
22.67720,900.00000,41.0
22.68750,900.00000,41.0
22.69720,900.00000,41.0
22.70710,900.00000,41.0
22.71720,900.00000,41.0
22.72710,900.00000,41.0
22.73720,900.00000,41.0
22.74710,900.00000,41.0
22.75720,900.00000,41.0
22.76710,900.00000,41.0
22.77720,900.00000,41.0
22.78710,900.00000,41.0
22.79690,900.00000,41.0
22.80700,900.00000,41.0
22.81690,900.00000,41.0
22.82700,900.00000,41.0
22.83690,900.00000,41.0
22.84700,900.00000,41.0
22.85690,900.00000,41.0
22.86700,900.00000,41.0
22.87690,900.00000,41.0
22.88670,900.00000,41.0
22.89690,900.00000,41.0
22.90670,900.00000,41.0
22.91690,900.00000,41.0
22.92670,900.00000,41.0
22.93690,900.00000,41.0
22.94670,900.00000,41.0
22.95690,900.00000,41.0
22.96670,900.00000,41.0
22.97650,900.00000,41.0
22.98670,900.00000,41.0
22.99650,900.00000,41.0
23.00670,900.00000,41.0
23.01650,900.00000,41.0
23.02670,900.00000,41.0
23.03650,900.00000,41.0
23.04670,900.00000,41.0
23.05650,900.00000,41.0
23.06670,900.00000,41.0
23.07650,900.00000,41.0
23.08630,900.00000,41.0
23.09650,900.00000,41.0
23.10630,900.00000,41.0
23.11650,900.00000,41.0
23.12630,900.00000,41.0
23.13650,900.00000,41.0
23.14630,900.00000,41.0
23.15650,900.00000,41.0
23.16630,900.00000,41.0
23.17650,900.00000,41.0
23.18630,900.00000,41.0
23.19610,900.00000,41.0
23.20630,900.00000,41.0
23.21610,900.00000,41.0
23.22630,900.00000,41.0
23.23610,900.00000,41.0
23.24630,900.00000,41.0
23.25610,900.00000,41.0
23.26630,900.00000,41.0
23.27610,900.00000,41.0
23.28600,900.00000,41.0
23.29610,900.00000,41.0
23.30600,900.00000,41.0
23.31610,900.00000,41.0
23.32600,900.00000,41.0
23.33610,900.00000,41.0
23.34600,900.00000,41.0
23.35610,900.00000,41.0
23.36590,900.00000,41.0
23.37580,900.00000,41.0
23.38590,900.00000,41.0
23.39580,900.00000,41.0
23.40590,900.00000,41.0
23.41580,900.00000,41.0
23.42590,900.00000,41.0
23.43580,900.00000,41.0
23.44590,900.00000,41.0
23.45580,530.99792,41.0
23.46600,69.99792,41.0
23.47580,4.99792,41.0
23.48560,1.99792,41.0
23.49580,2.99792,41.0
23.50560,2.99792,41.0
23.51580,2.99792,41.0
23.52560,-6.00208,41.0
23.53580,-2.00208,41.0
23.54560,-4.00208,41.0
23.55570,-1.00208,41.0
23.56560,-2.00208,41.0
23.57540,-4.00208,41.0
23.58560,-3.00208,41.0
23.59540,-9.00208,41.0
23.60560,-12.00208,41.0
23.61540,-41.00208,41.0
23.62560,-78.00208,41.0
23.63540,-175.00208,41.0
23.64560,-381.00208,41.0
23.65540,-900.00000,41.0
23.66560,-900.00000,41.0
23.67540,-900.00000,41.0
23.68520,-900.00000,41.0
23.69540,-900.00000,41.0
23.70520,-900.00000,41.0
23.71540,-900.00000,41.0
23.72520,-900.00000,41.0
23.73540,-900.00000,41.0
23.74520,-900.00000,41.0
23.75540,-900.00000,41.0
23.76520,-900.00000,41.0
23.77500,-900.00000,41.0
23.78520,-900.00000,41.0
23.79500,-900.00000,41.0
23.80520,-900.00000,41.0
23.81500,-900.00000,41.0
23.82520,-900.00000,41.0
23.83500,-900.00000,41.0
23.84520,-900.00000,41.0
23.85500,-900.00000,41.0
23.86520,-900.00000,41.0
23.87500,-900.00000,41.0
23.88490,-900.00000,41.0
23.89500,-900.00000,41.0
23.90490,-900.00000,41.0
23.91500,-900.00000,41.0
23.92480,-900.00000,41.0
23.93500,-900.00000,41.0
23.94480,-900.00000,41.0
23.95510,-900.00000,41.0
23.96480,-900.00000,41.0
23.97470,-900.00000,41.0
23.98480,-900.00000,41.0
23.99470,-900.00000,41.0
24.00480,-900.00000,41.0
24.01470,-900.00000,41.0
24.02480,-900.00000,41.0
24.03470,-900.00000,41.0
24.04480,-900.00000,41.0
24.05470,-900.00000,41.0
24.06450,-900.00000,41.0
24.07470,-900.00000,41.0
24.08450,-900.00000,41.0
24.09460,-900.00000,41.0
24.10450,-900.00000,41.0
24.11460,-900.00000,41.0
24.12450,-900.00000,41.0
24.13460,-900.00000,41.0
24.14450,-900.00000,41.0
24.15470,-900.00000,41.0
24.16450,-900.00000,41.0
24.17430,-900.00000,41.0
24.18450,-900.00000,41.0
24.19430,-900.00000,41.0
24.20450,-900.00000,41.0
24.21430,-900.00000,41.0
24.22450,-900.00000,41.0
24.23430,-900.00000,41.0
24.24440,-900.00000,41.0
24.25430,-900.00000,41.0
24.26410,-900.00000,41.0
24.27430,-900.00000,41.0
24.28410,-900.00000,41.0
24.29430,-900.00000,41.0
24.30410,-900.00000,41.0
24.31430,-900.00000,41.0
24.32410,-900.00000,41.0
24.33430,-900.00000,41.0
24.34410,-900.00000,41.0
24.35430,-900.00000,41.0
24.36410,-900.00000,41.0
24.37390,-900.00000,41.0
24.38410,-900.00000,41.0
24.39390,-900.00000,41.0
24.40410,-900.00000,41.0
24.41390,-900.00000,41.0
24.42410,-900.00000,41.0
24.43390,-900.00000,41.0
24.44410,-900.00000,41.0
24.45390,-900.00000,41.0
24.46370,-900.00000,41.0
24.47390,-900.00000,41.0
24.48370,-900.00000,41.0
24.49390,-900.00000,41.0
24.50370,-900.00000,41.0
24.51390,-900.00000,41.0
24.52370,-900.00000,41.0
24.53390,-900.00000,41.0
24.54370,-900.00000,41.0
24.55390,-900.00000,41.0
24.56370,-900.00000,41.0
24.57360,-900.00000,41.0
24.58370,-900.00000,41.0
24.59360,-900.00000,41.0
24.60370,-900.00000,41.0
24.61350,-900.00000,41.0
24.62370,-900.00000,41.0
24.63350,-900.00000,41.0
24.64370,-900.00000,41.0
24.65350,-900.00000,41.0
24.66340,-900.00000,41.0
24.67350,-900.00000,41.0
24.68340,-900.00000,41.0
24.69350,-900.00000,41.0
24.70340,-900.00000,41.0
24.71350,-900.00000,41.0
24.72340,-900.00000,41.0
24.73350,-900.00000,41.0
24.74340,-900.00000,41.0
24.75360,-900.00000,41.0
24.76340,-900.00000,41.0
24.77320,-900.00000,41.0
24.78330,-900.00000,41.0
24.79320,-900.00000,41.0
24.80330,-900.00000,41.0
24.81320,-900.00000,41.0
24.82330,-900.00000,41.0
24.83320,-900.00000,41.0
24.84330,-900.00000,41.0
24.85320,-900.00000,41.0
24.86300,-900.00000,41.0
24.87320,-900.00000,41.0
24.88300,-900.00000,41.0
24.89320,-900.00000,41.0
24.90300,-900.00000,41.0
24.91320,-900.00000,41.0
24.92300,-900.00000,41.0
24.93320,-900.00000,41.0
24.94300,-900.00000,41.0
24.95320,-900.00000,41.0
24.96300,-900.00000,41.0
24.97280,-900.00000,41.0
24.98300,-900.00000,41.0
24.99280,-900.00000,41.0
25.00300,-900.00000,41.0
25.01280,-900.00000,41.0
25.02300,-900.00000,41.0
25.03280,-900.00000,41.0
25.04300,-900.00000,41.0
25.05280,-900.00000,41.0
25.06300,-900.00000,41.0
25.07280,-900.00000,41.0
25.08260,-654.00208,41.0
25.09280,-354.00208,41.0
25.10260,-271.00208,41.0
25.11280,-166.00208,41.0
25.12260,-48.00208,41.0
25.13280,14.99792,41.0
25.14260,103.99792,41.0
25.15280,821.99792,41.0
25.16260,900.00000,41.0
25.17240,900.00000,41.0
25.18260,900.00000,41.0
25.19240,900.00000,41.0
25.20260,900.00000,41.0
25.21240,900.00000,41.0
25.22260,900.00000,41.0
25.23240,900.00000,41.0
25.24260,900.00000,41.0
25.25240,900.00000,41.0
25.26260,900.00000,41.0
25.27240,900.00000,41.0
25.28230,900.00000,41.0
25.29240,900.00000,41.0
25.30230,900.00000,41.0
25.31240,900.00000,41.0
25.32230,900.00000,41.0
25.33240,900.00000,41.0
25.34230,900.00000,41.0
25.35250,900.00000,41.0
25.36220,900.00000,41.0
25.37210,900.00000,41.0
25.38220,900.00000,41.0
25.39210,900.00000,41.0
25.40220,900.00000,41.0
25.41210,900.00000,41.0
25.42220,900.00000,41.0
25.43210,900.00000,41.0
25.44220,900.00000,41.0
25.45210,900.00000,41.0
25.46190,900.00000,41.0
25.47210,900.00000,41.0
25.48190,900.00000,41.0
25.49210,900.00000,41.0
25.50190,900.00000,41.0
25.51210,900.00000,41.0
25.52190,900.00000,41.0
25.53200,900.00000,41.0
25.54190,900.00000,41.0
25.55170,900.00000,41.0
25.56190,900.00000,41.0
25.57170,900.00000,41.0
25.58190,900.00000,41.0
25.59170,900.00000,41.0
25.60190,900.00000,41.0
25.61170,900.00000,41.0
25.62190,900.00000,41.0
25.63170,900.00000,41.0
25.64190,900.00000,41.0
25.65170,900.00000,41.0
25.66150,900.00000,41.0
25.67170,900.00000,41.0
25.68150,900.00000,41.0
25.69170,900.00000,41.0
25.70150,900.00000,41.0
25.71170,900.00000,41.0
25.72150,900.00000,41.0
25.73170,900.00000,41.0
25.74150,900.00000,41.0
25.75130,900.00000,41.0
25.76150,900.00000,41.0
25.77130,900.00000,41.0
25.78150,900.00000,41.0
25.79130,795.99792,41.0
25.80150,281.99792,41.0
25.81130,185.99792,41.0
25.82150,111.99792,41.0
25.83130,40.99792,41.0
25.84120,8.99792,41.0
25.85130,-1.00208,41.0
25.86120,-4.00208,41.0
25.87130,-4.00208,41.0
25.88120,-3.00208,41.0
25.89130,-2.00208,41.0
25.90110,-0.00208,41.0
25.91130,-3.00208,41.0
25.92110,-4.00208,41.0
25.93140,-5.00208,41.0
25.94110,-1.00208,41.0
25.95100,-5.00208,41.0
25.96110,-0.00208,41.0
25.97100,0.99792,41.0
25.98110,6.99792,41.0
25.99100,2.99792,41.0
26.00110,4.99792,41.0
26.01100,4.99792,41.0
26.02120,2.99792,41.0
26.03100,0.99792,41.0
26.04080,2.99792,41.0
26.05100,5.99792,41.0
26.06080,5.99792,41.0
26.07090,4.99792,41.0
26.08080,0.99792,41.0
26.09090,-1.00208,41.0
26.10080,1.99792,41.0
26.11090,4.99792,41.0
26.12080,0.99792,41.0
26.13060,-0.00208,41.0
26.14080,0.99792,41.0
26.15060,6.99792,41.0
26.16080,10.99792,41.0
26.17060,9.99792,41.0
26.18080,6.99792,41.0
26.19060,2.99792,41.0
26.20080,1.99792,41.0
26.21060,-2.00208,41.0
26.22080,-0.00208,41.0
26.23060,1.99792,41.0
26.24040,1.99792,41.0
26.25060,1.99792,41.0
26.26040,-0.00208,41.0
26.27060,-0.00208,41.0
26.28040,-1.00208,41.0
26.29060,3.99792,41.0
26.30040,4.99792,41.0
26.31060,2.99792,41.0
26.32040,2.99792,41.0
26.33020,1.99792,41.0
26.34040,2.99792,41.0
26.35020,4.99792,41.0
26.36040,-1.00208,41.0
26.37020,0.99792,41.0
26.38040,0.99792,41.0
26.39020,1.99792,41.0
26.40040,2.99792,41.0
26.41020,2.99792,41.0
26.42000,0.99792,41.0
26.43020,2.99792,41.0
26.44000,0.99792,41.0
26.45020,-0.00208,41.0
26.46000,-4.00208,41.0
26.47020,0.99792,41.0
26.48000,1.99792,41.0
26.49020,2.99792,41.0
26.50000,-1.00208,41.0
26.51020,-1.00208,41.0
26.52000,0.99792,41.0
26.52990,-1.00208,41.0
26.54000,-0.00208,41.0
26.54990,-2.00208,41.0
26.56000,-2.00208,41.0
26.56980,1.99792,41.0
26.58000,3.99792,41.0
26.58980,3.99792,41.0
26.60000,-3.00208,41.0
26.60980,-1.00208,41.0
26.61970,-2.00208,41.0
26.62980,-1.00208,41.0
26.63970,5.99792,41.0
26.64980,4.99792,41.0
26.65970,0.99792,41.0
26.66980,-1.00208,41.0
26.67970,-0.00208,41.0
26.68980,-1.00208,41.0
26.69970,6.99792,41.0
26.70950,6.99792,41.0
26.71970,7.99792,41.0
26.72950,0.99792,41.0
26.73970,2.99792,41.0
26.74950,-3.00208,41.0
26.75960,0.99792,41.0
26.76950,-1.00208,41.0
26.77960,1.99792,41.0
26.78950,4.99792,41.0
26.79930,3.99792,41.0
26.80950,6.99792,41.0
26.81930,2.99792,41.0
26.82950,-0.00208,41.0
26.83930,-2.00208,41.0
26.84950,2.99792,41.0
26.85930,3.99792,41.0
26.86950,3.99792,41.0
26.87930,-0.00208,41.0
26.88950,1.99792,41.0
26.89930,0.99792,41.0
26.90910,-0.00208,41.0
26.91930,-0.00208,41.0
26.92910,3.99792,41.0
26.93930,1.99792,41.0
26.94910,0.99792,41.0
26.95930,2.99792,41.0
26.96910,-1.00208,41.0
26.97930,-1.00208,41.0
26.98910,0.99792,41.0
26.99890,2.99792,41.0
27.00910,2.99792,41.0
27.01890,0.99792,41.0
27.02910,-2.00208,41.0
27.03890,-0.00208,41.0
27.04910,2.99792,41.0
27.05890,6.99792,41.0
27.06910,0.99792,41.0
27.07890,-2.00208,41.0
27.08880,0.99792,41.0
27.09890,-1.00208,41.0
27.10880,-0.00208,41.0
27.11890,0.99792,41.0
27.12880,5.99792,41.0
27.13890,3.99792,41.0
27.14880,1.99792,41.0
27.15890,2.99792,41.0
27.16870,-0.00208,41.0
27.17860,1.99792,41.0
27.18870,-1.00208,41.0
27.19860,2.99792,41.0
27.20870,4.99792,41.0
27.21860,0.99792,41.0
27.22870,3.99792,41.0
27.23860,0.99792,41.0
27.24870,-0.00208,41.0
27.25860,-0.00208,41.0
27.26880,1.99792,41.0
27.27860,1.99792,41.0
27.28840,1.99792,41.0
27.29860,4.99792,41.0
27.30840,3.99792,41.0
27.31860,-0.00208,41.0
27.32840,1.99792,41.0
27.33850,3.99792,41.0
27.34840,2.99792,41.0
27.35860,2.99792,41.0
27.36840,-0.00208,41.0
27.37820,0.99792,41.0
27.38840,6.99792,41.0
27.39820,4.99792,41.0
27.40840,1.99792,41.0
27.41820,5.99792,41.0
27.42840,2.99792,41.0
27.43820,1.99792,41.0
27.44840,4.99792,41.0
27.45820,4.99792,41.0
27.46800,4.99792,41.0
27.47820,1.99792,41.0
27.48800,6.99792,41.0
27.49820,7.99792,41.0
27.50800,6.99792,41.0
27.51820,9.99792,41.0
27.52800,9.99792,41.0
27.53820,10.99792,41.0
27.54800,2.99792,41.0
27.55780,-0.00208,41.0
27.56800,4.99792,41.0
27.57780,6.99792,41.0
27.58800,6.99792,41.0
27.59780,1.99792,41.0
27.60800,0.99792,41.0
27.61780,1.99792,41.0
27.62800,6.99792,41.0
27.63780,4.99792,41.0
27.64770,8.99792,41.0
27.65780,5.99792,41.0
27.66770,0.99792,41.0
27.67780,2.99792,41.0
27.68770,4.99792,41.0
27.69780,3.99792,41.0
27.70770,5.99792,41.0
27.71790,4.99792,41.0
27.72760,-3.00208,41.0
27.73750,0.99792,41.0
27.74760,0.99792,41.0
27.75750,4.99792,41.0
27.76760,5.99792,41.0
27.77750,8.99792,41.0
27.78760,25.99792,41.0
27.79750,130.99792,41.0
27.80770,390.99792,41.0
27.81750,673.99792,41.0
27.82730,900.00000,41.0
27.83750,900.00000,41.0
27.84730,900.00000,41.0
27.85750,900.00000,41.0
27.86730,900.00000,41.0
27.87750,900.00000,41.0
27.88730,900.00000,41.0
27.89750,900.00000,41.0
27.90730,900.00000,41.0
27.91710,900.00000,41.0
27.92730,900.00000,41.0
27.93710,900.00000,41.0
27.94730,900.00000,41.0
27.95710,900.00000,41.0
27.96730,900.00000,41.0
27.97710,900.00000,41.0
27.98730,900.00000,41.0
27.99710,900.00000,41.0
28.00690,900.00000,41.0
28.01710,900.00000,41.0
28.02690,900.00000,41.0
28.03710,900.00000,41.0
28.04690,900.00000,41.0
28.05710,900.00000,41.0
28.06690,900.00000,41.0
28.07710,900.00000,41.0
28.08690,900.00000,41.0
28.09710,900.00000,41.0
28.10690,900.00000,41.0
28.11680,708.99792,41.0
28.12690,451.99792,41.0
28.13670,369.99792,41.0
28.14690,317.99792,41.0
28.15670,268.99792,41.0
28.16690,166.99792,41.0
28.17670,72.99792,41.0
28.18690,15.99792,41.0
28.19670,4.99792,41.0
28.20660,2.99792,41.0
28.21670,2.99792,41.0
28.22660,-2.00208,41.0
28.23670,-6.00208,41.0
28.24660,-9.00208,41.0
28.25670,-8.00208,41.0
28.26660,-6.00208,41.0
28.27670,-4.00208,41.0
28.28660,-1.00208,41.0
28.29640,-5.00208,41.0
28.30650,-9.00208,41.0
28.31640,-8.00208,41.0
28.32650,-11.00208,41.0
28.33640,-8.00208,41.0
28.34650,-5.00208,41.0
28.35640,-7.00208,41.0
28.36650,-11.00208,41.0
28.37640,-11.00208,41.0
28.38620,-9.00208,41.0
28.39640,-13.00208,41.0
28.40620,-39.00208,41.0
28.41640,-93.00208,41.0
28.42620,-214.00208,41.0
28.43640,-394.00208,41.0
28.44620,-648.00208,41.0
28.45630,-900.00000,41.0
28.46620,-900.00000,41.0
28.47640,-900.00000,41.0
28.48620,-900.00000,41.0
28.49600,-900.00000,41.0
28.50620,-900.00000,41.0
28.51600,-900.00000,41.0
28.52620,-900.00000,41.0
28.53600,-900.00000,41.0
28.54620,-900.00000,41.0
28.55600,-900.00000,41.0
28.56620,-900.00000,41.0
28.57600,-900.00000,41.0
28.58580,-900.00000,41.0
28.59600,-900.00000,41.0
28.60580,-900.00000,41.0
28.61600,-900.00000,41.0
28.62580,-900.00000,41.0
28.63600,-900.00000,41.0
28.64580,-900.00000,41.0
28.65600,-900.00000,41.0
28.66580,-900.00000,41.0
28.67560,-900.00000,41.0
28.68580,-900.00000,41.0
28.69560,-510.00208,41.0
28.70580,-180.00208,41.0
28.71560,-36.00208,41.0
28.72580,2.99792,41.0
28.73560,6.99792,41.0
28.74580,11.99792,41.0
28.75560,16.99792,41.0
28.76580,23.99792,41.0
28.77560,16.99792,41.0
28.78550,16.99792,41.0
28.79560,27.99792,41.0
28.80550,53.99792,41.0
28.81560,89.99792,41.0
28.82540,125.99792,41.0
28.83560,200.99792,41.0
28.84540,227.99792,41.0
28.85570,246.99792,41.0
28.86540,287.99792,41.0
28.87530,361.99792,41.0
28.88540,487.99792,41.0
28.89530,607.99792,41.0
28.90540,900.00000,41.0
28.91530,900.00000,41.0
28.92540,900.00000,41.0
28.93530,900.00000,41.0
28.94550,900.00000,41.0
28.95530,900.00000,41.0
28.96510,900.00000,41.0
28.97530,900.00000,41.0
28.98510,900.00000,41.0
28.99520,900.00000,41.0
29.00510,900.00000,41.0
29.01520,900.00000,41.0
29.02510,900.00000,41.0
29.03520,900.00000,41.0
29.04510,900.00000,41.0
29.05490,900.00000,41.0
29.06510,900.00000,41.0
29.07490,900.00000,41.0
29.08510,900.00000,41.0
29.09490,583.99792,41.0
29.10510,255.99792,41.0
29.11490,150.99792,41.0
29.12510,130.99792,41.0
29.13490,81.99792,41.0
29.14470,49.99792,41.0
29.15490,27.99792,41.0
29.16470,24.99792,41.0
29.17490,11.99792,41.0
29.18470,-1.00208,41.0
29.19490,-3.00208,41.0
29.20470,-4.00208,41.0
29.21490,-5.00208,41.0
29.22470,-8.00208,41.0
29.23450,-12.00208,41.0
29.24470,-11.00208,41.0
29.25450,-13.00208,41.0
29.26470,-7.00208,41.0
29.27450,-13.00208,41.0
29.28470,-17.00208,41.0
29.29450,-30.00208,41.0
29.30470,-150.00208,41.0
29.31450,-500.00208,41.0
29.32470,-900.00000,41.0
29.33450,-900.00000,41.0
29.34440,-900.00000,41.0
29.35450,-900.00000,41.0
29.36440,-900.00000,41.0
29.37450,-900.00000,41.0
29.38430,-900.00000,41.0
29.39450,-900.00000,41.0
29.40430,-900.00000,41.0
