#2023/09/17 00:54:04
time,fog,T
29.35180,-0.18000,36.0
29.36220,-0.18000,36.0
29.37170,-0.18000,36.0
29.38210,-3.18000,36.0
29.39170,-0.18000,36.0
29.40210,-0.18000,36.0
29.41250,2.82000,36.0
29.42190,-3.18000,36.0
29.43230,-0.18000,36.0
29.44180,-0.18000,36.0
29.45210,-0.18000,36.0
29.46250,-0.18000,36.0
29.47200,-0.18000,36.0
29.48240,-0.18000,36.0
29.49190,-0.18000,36.0
29.50210,-0.18000,36.0
29.51240,-0.18000,36.0
29.52180,-0.18000,36.0
29.53220,-0.18000,36.0
29.54250,-0.18000,36.0
29.55180,-0.18000,36.0
29.56220,-3.18000,36.0
29.57170,-0.18000,36.0
29.58210,-0.18000,36.0
29.59240,-0.18000,36.0
29.60190,-0.18000,36.0
29.61230,-0.18000,36.0
29.62180,-0.18000,36.0
29.63220,-0.18000,36.0
29.64170,-0.18000,36.0
29.65210,-3.18000,36.0
29.66160,2.82000,36.0
29.67210,-0.18000,36.0
29.68150,-0.18000,36.0
29.69190,-0.18000,36.0
29.70220,-0.18000,36.0
29.71150,-0.18000,36.0
29.72190,-0.18000,36.0
29.73220,-3.18000,36.0
29.74160,2.82000,36.0
29.75200,-0.18000,36.0
29.76240,-0.18000,36.0
29.77180,-0.18000,36.0
29.78210,-0.18000,36.0
29.79240,-0.18000,36.0
29.80180,-0.18000,36.0
29.81210,-0.18000,36.0
29.82160,-0.18000,36.0
29.83200,-0.18000,36.0
29.84230,-0.18000,36.0
29.85180,-0.18000,36.0
29.86210,-0.18000,36.0
29.87160,-0.18000,36.0
29.88200,-0.18000,36.0
29.89230,-0.18000,36.0
29.90180,-0.18000,36.0
29.91210,-0.18000,36.0
29.92150,2.82000,36.0
29.93180,-0.18000,36.0
29.94210,-0.18000,36.0
29.95160,-0.18000,36.0
29.96190,-0.18000,36.0
29.97220,-0.18000,36.0
29.98170,-0.18000,36.0
29.99200,-0.18000,36.0
30.00230,-0.18000,36.0
30.01170,-0.18000,36.0
30.02210,-0.18000,36.0
30.03150,-0.18000,36.0
30.04180,-0.18000,36.0
30.05220,-0.18000,36.0
30.06170,-0.18000,36.0
30.07220,-3.18000,36.0
30.08160,-0.18000,36.0
30.09210,-0.18000,36.0
30.10160,-0.18000,36.0
30.11180,-0.18000,36.0
30.12210,-0.18000,36.0
30.13150,-0.18000,36.0
30.14180,-0.18000,36.0
30.15210,-0.18000,36.0
30.16160,-0.18000,36.0
30.17190,-0.18000,36.0
30.18220,-0.18000,36.0
30.19170,2.82000,36.0
30.20210,-3.18000,36.0
30.21160,-0.18000,36.0
30.22190,-0.18000,36.0
30.23140,-0.18000,36.0
30.24170,-0.18000,36.0
30.25210,-0.18000,36.0
30.26150,-0.18000,36.0
30.27190,-0.18000,36.0
30.28220,-0.18000,36.0
30.29160,-0.18000,36.0
30.30200,-0.18000,36.0
30.31140,-0.18000,36.0
30.32170,-0.18000,36.0
30.33200,-0.18000,36.0
30.34140,-0.18000,36.0
30.35170,-0.18000,36.0
30.36200,-0.18000,36.0
30.37140,-0.18000,36.0
30.38170,-0.18000,36.0
30.39200,-0.18000,36.0
30.40150,-0.18000,36.0
30.41180,-0.18000,36.0
30.42220,-3.18000,36.0
30.43170,-0.18000,36.0
30.44200,-0.18000,36.0
30.45150,-3.18000,36.0
30.46180,-0.18000,36.0
30.47130,-3.18000,36.0
30.48170,-0.18000,36.0
30.49220,-0.18000,36.0
30.50160,-0.18000,36.0
30.51200,-0.18000,36.0
30.52140,-0.18000,36.0
30.53170,-0.18000,36.0
30.54200,2.82000,36.0
30.55140,-0.18000,36.0
30.56180,-0.18000,36.0
30.57210,-0.18000,36.0
30.58150,-0.18000,36.0
30.59190,-0.18000,36.0
30.60130,-0.18000,36.0
30.61160,-0.18000,36.0
30.62190,-0.18000,36.0
30.63140,-0.18000,36.0
30.64180,-0.18000,36.0
30.65210,-0.18000,36.0
30.66160,-0.18000,36.0
30.67190,-0.18000,36.0
30.68140,2.82000,36.0
30.69180,-0.18000,36.0
30.70130,-0.18000,36.0
30.71170,-0.18000,36.0
30.72200,-0.18000,36.0
30.73130,-0.18000,36.0
30.74160,-0.18000,36.0
30.75200,-0.18000,36.0
30.76140,2.82000,36.0
30.77180,2.82000,36.0
30.78130,-0.18000,36.0
30.79160,-0.18000,36.0
30.80200,-0.18000,36.0
30.81140,-3.18000,36.0
30.82180,-0.18000,36.0
30.83120,-0.18000,36.0
30.84160,-0.18000,36.0
30.85200,-0.18000,36.0
30.86140,-0.18000,36.0
30.87180,-0.18000,36.0
30.88120,-0.18000,36.0
30.89160,-0.18000,36.0
30.90200,-0.18000,36.0
30.91150,-0.18000,36.0
30.92190,-0.18000,36.0
30.93130,-3.18000,36.0
30.94160,-0.18000,36.0
30.95190,-0.18000,36.0
30.96140,-0.18000,36.0
30.97170,-0.18000,36.0
30.98200,-0.18000,36.0
30.99140,-0.18000,36.0
31.00180,-0.18000,36.0
31.01120,-0.18000,36.0
31.02150,-3.18000,36.0
31.03160,-0.18000,36.5
31.04170,-0.18000,36.5
31.05190,-0.18000,36.5
31.06200,-0.18000,36.5
31.07120,-0.18000,36.5
31.08130,-0.18000,36.5
31.09150,-0.18000,36.5
31.10170,-0.18000,36.5
31.11190,-0.18000,36.5
31.12100,2.82000,36.5
31.13130,-0.18000,36.5
31.14130,-0.18000,36.5
31.15150,-0.18000,36.5
31.16160,2.82000,36.5
31.17180,-0.18000,36.5
31.18200,-0.18000,36.5
31.19110,-0.18000,36.5
31.20130,-0.18000,36.5
31.21150,-0.18000,36.5
31.22170,-0.18000,36.5
31.23190,-0.18000,36.5
31.24110,-0.18000,36.5
31.25130,-0.18000,36.5
31.26160,-0.18000,36.5
31.27180,-0.18000,36.5
31.28190,-0.18000,36.5
31.29110,-0.18000,36.5
31.30120,-0.18000,36.5
31.31140,-0.18000,36.5
31.32150,-3.18000,36.5
31.33180,-0.18000,36.5
31.34200,-0.18000,36.5
31.35110,-0.18000,36.5
31.36130,-3.18000,36.5
31.37150,2.82000,36.5
31.38170,-0.18000,36.5
31.39190,-0.18000,36.5
31.40110,-0.18000,36.5
31.41130,-0.18000,36.5
31.42140,-0.18000,36.5
31.43150,-0.18000,36.5
31.44180,-0.18000,36.5
31.45190,-0.18000,36.5
31.46110,-0.18000,36.5
31.47130,-0.18000,36.5
31.48140,-0.18000,36.5
31.49170,-0.18000,36.5
31.50180,2.82000,36.5
31.51100,-0.18000,36.5
31.52120,-0.18000,36.5
31.53150,2.82000,36.5
31.54160,-0.18000,36.5
31.55170,-3.18000,36.5
31.56190,-0.18000,36.5
31.57100,-3.18000,36.5
31.58120,-0.18000,36.5
31.59130,-3.18000,36.5
31.60150,-0.18000,36.5
31.61170,-0.18000,36.5
31.62180,-0.18000,36.5
31.63110,-0.18000,36.5
31.64130,-0.18000,36.5
31.65140,-0.18000,36.5
31.66170,2.82000,36.5
31.67190,-0.18000,36.5
31.68100,-0.18000,36.5
31.69120,-3.18000,36.5
31.70140,-0.18000,36.5
31.71170,-0.18000,36.5
31.72190,2.82000,36.5
31.73110,2.82000,36.5
31.74130,-0.18000,36.5
31.75140,-0.18000,36.5
31.76140,-0.18000,36.5
31.77150,-0.18000,36.5
31.78170,-0.18000,36.5
31.79090,2.82000,36.5
31.80110,-0.18000,36.5
31.81120,-3.18000,36.5
31.82140,-0.18000,36.5
31.83160,-0.18000,36.5
31.84170,-0.18000,36.5
31.85090,-0.18000,36.5
31.86110,-3.18000,36.5
31.87130,-3.18000,36.5
31.88150,-0.18000,36.5
31.89170,-0.18000,36.5
31.90190,-0.18000,36.5
31.91100,-0.18000,36.5
31.92120,2.82000,36.5
31.93130,-0.18000,36.5
31.94150,-0.18000,36.5
31.95160,2.82000,36.5
31.96180,-0.18000,36.5
31.97090,-0.18000,36.5
31.98100,-0.18000,36.5
31.99120,-3.18000,36.5
32.00140,-0.18000,36.5
32.01120,-0.18000,36.0
32.02160,-0.18000,36.0
32.03100,-0.18000,36.0
32.04140,-0.18000,36.0
32.05180,-0.18000,36.0
32.06130,-0.18000,36.0
32.07180,2.82000,36.0
32.08130,-0.18000,36.0
32.09160,-0.18000,36.0
32.10110,-0.18000,36.0
32.11150,-0.18000,36.0
32.12100,-0.18000,36.0
32.13140,-3.18000,36.0
32.14090,-0.18000,36.0
32.15130,-0.18000,36.0
32.16160,-0.18000,36.0
32.17100,-0.18000,36.0
32.18130,-0.18000,36.0
32.19160,-0.18000,36.0
32.20100,-0.18000,36.0
32.21130,-0.18000,36.0
32.22170,2.82000,36.0
32.23120,-0.18000,36.0
32.24160,-0.18000,36.0
32.25110,-0.18000,36.0
32.26150,-0.18000,36.0
32.27090,-0.18000,36.0
32.28130,-0.18000,36.0
32.29170,-0.18000,36.0
32.30120,-0.18000,36.0
32.31160,-0.18000,36.0
32.32110,-0.18000,36.0
32.33150,-3.18000,36.0
32.34120,2.82000,36.0
32.35160,2.82000,36.0
32.36110,-0.18000,36.0
32.37150,-0.18000,36.0
32.38090,-3.18000,36.0
32.39130,-0.18000,36.0
32.40170,-0.18000,36.0
32.41110,-0.18000,36.0
32.42140,-0.18000,36.0
32.43090,-0.18000,36.0
32.44130,-0.18000,36.0
32.45160,-0.18000,36.0
32.46110,2.82000,36.0
32.47150,-0.18000,36.0
32.48090,-0.18000,36.0
32.49130,-0.18000,36.0
32.50180,-0.18000,36.0
32.51120,-0.18000,36.0
32.52160,-3.18000,36.0
32.53120,-0.18000,36.0
32.54160,-0.18000,36.0
32.55110,-0.18000,36.0
32.56140,-0.18000,36.0
32.57090,-0.18000,36.0
32.58120,2.82000,36.0
32.59160,-0.18000,36.0
32.60100,-0.18000,36.0
32.61130,-0.18000,36.0
32.62160,2.82000,36.0
32.63110,-0.18000,36.0
32.64150,2.82000,36.0
32.65100,-0.18000,36.0
32.66130,-0.18000,36.0
32.67080,-3.18000,36.0
32.68120,-0.18000,36.0
32.69160,-0.18000,36.0
32.70110,-3.18000,36.0
32.71150,-0.18000,36.0
32.72110,-0.18000,36.0
32.73150,-3.18000,36.0
32.74100,-3.18000,36.0
32.75140,2.82000,36.0
32.76090,-0.18000,36.0
32.77120,2.82000,36.0
32.78150,-0.18000,36.0
32.79090,-0.18000,36.0
32.80120,-0.18000,36.0
32.81160,-0.18000,36.0
32.82100,-0.18000,36.0
32.83140,-0.18000,36.0
32.84080,2.82000,36.0
32.85120,-0.18000,36.0
32.86070,-3.18000,36.0
32.87110,-0.18000,36.0
32.88160,-0.18000,36.0
32.89100,-0.18000,36.0
32.90140,-0.18000,36.0
32.91090,-0.18000,36.0
32.92130,-0.18000,36.0
32.93080,-0.18000,36.0
32.94110,-0.18000,36.0
32.95150,-0.18000,36.0
32.96100,-0.18000,36.0
32.97140,-0.18000,36.0
32.98080,-3.18000,36.0
32.99110,-0.18000,36.0
33.00140,-0.18000,36.0
33.01080,-0.18000,36.0
33.02120,2.82000,36.0
33.03160,-0.18000,36.0
33.04100,-0.18000,36.0
33.05140,-3.18000,36.0
33.06090,-0.18000,36.0
33.07130,-0.18000,36.0
33.08080,-0.18000,36.0
33.09110,-0.18000,36.0
33.10150,-0.18000,36.0
33.11100,-0.18000,36.0
33.12140,-0.18000,36.0
33.13090,2.82000,36.0
33.14130,-0.18000,36.0
33.15070,-0.18000,36.0
33.16120,-0.18000,36.0
33.17150,-0.18000,36.0
33.18100,-0.18000,36.0
33.19130,-0.18000,36.0
33.20070,-0.18000,36.0
33.21110,-0.18000,36.0
33.22150,-0.18000,36.0
33.23090,-0.18000,36.0
33.24120,-0.18000,36.0
33.25070,-0.18000,36.0
33.26110,-0.18000,36.0
33.27140,-0.18000,36.0
33.28090,-0.18000,36.0
33.29130,-0.18000,36.0
33.30080,-0.18000,36.0
33.31110,-0.18000,36.0
33.32060,-0.18000,36.0
33.33100,2.82000,36.0
33.34140,-3.18000,36.0
33.35090,-0.18000,36.0
33.36130,-0.18000,36.0
33.37070,-0.18000,36.0
33.38110,-0.18000,36.0
33.39150,-0.18000,36.0
33.40080,-0.18000,36.0
33.41120,-0.18000,36.0
33.42150,-0.18000,36.0
33.43090,-0.18000,36.0
33.44130,2.82000,36.0
33.45080,-0.18000,36.0
33.46120,-3.18000,36.0
33.47060,-0.18000,36.0
33.48100,-3.18000,36.0
33.49140,-0.18000,36.0
33.50090,-0.18000,36.0
33.51130,-0.18000,36.0
33.52080,-0.18000,36.0
33.53130,-0.18000,36.0
33.54080,-0.18000,36.0
33.55120,-0.18000,36.0
33.56070,-0.18000,36.0
33.57100,2.82000,36.0
33.58060,-3.18000,36.0
33.59100,-3.18000,36.0
33.60130,-3.18000,36.0
33.61080,-0.18000,36.0
33.62120,-0.18000,36.0
33.63070,-0.18000,36.0
33.64110,2.82000,36.0
33.65080,-0.18000,36.5
33.66100,2.82000,36.5
33.67130,2.82000,36.5
33.68050,-0.18000,36.5
33.69070,-0.18000,36.5
33.70080,-0.18000,36.5
33.71100,-0.18000,36.5
33.72120,-0.18000,36.5
33.73060,2.82000,36.5
33.74080,2.82000,36.5
33.75100,-0.18000,36.5
33.76120,-3.18000,36.5
33.77040,-0.18000,36.5
33.78060,-0.18000,36.5
33.79070,-0.18000,36.5
33.80090,-3.18000,36.5
33.81110,-0.18000,36.5
33.82120,-0.18000,36.5
33.83130,-0.18000,36.5
33.84050,-0.18000,36.5
33.85060,-0.18000,36.5
33.86080,-0.18000,36.5
33.87100,-0.18000,36.5
33.88120,-0.18000,36.5
33.89140,-0.18000,36.5
33.90060,-0.18000,36.5
33.91070,-0.18000,36.5
33.92090,-0.18000,36.5
33.93100,-0.18000,36.5
33.94130,-0.18000,36.5
33.95040,-0.18000,36.5
33.96060,-0.18000,36.5
33.97080,-0.18000,36.5
33.98100,-0.18000,36.5
33.99110,-0.18000,36.5
34.00130,-0.18000,36.5
34.01040,-0.18000,36.5
34.02050,-0.18000,36.5
34.03060,2.82000,36.5
34.04080,-0.18000,36.5
34.05100,-0.18000,36.5
34.06120,-0.18000,36.5
34.07030,-0.18000,36.5
34.08060,-0.18000,36.5
34.09070,-0.18000,36.5
34.10090,-0.18000,36.5
34.11100,-0.18000,36.5
34.12120,-0.18000,36.5
34.13030,-0.18000,36.5
34.14050,-0.18000,36.5
34.15060,-0.18000,36.5
34.16080,-0.18000,36.5
34.17090,-0.18000,36.5
34.18110,-0.18000,36.5
34.19130,-0.18000,36.5
34.20050,-0.18000,36.5
34.21050,-0.18000,36.5
34.22060,-3.18000,36.5
34.23080,-0.18000,36.5
34.24090,-0.18000,36.5
34.25110,-0.18000,36.5
34.26030,-0.18000,36.5
34.27050,-0.18000,36.5
34.28060,-0.18000,36.5
34.29080,-0.18000,36.5
34.30100,-0.18000,36.5
34.31120,-0.18000,36.5
34.32040,-0.18000,36.5
34.33060,-0.18000,36.5
34.34080,-0.18000,36.5
34.35100,-3.18000,36.5
34.36120,2.82000,36.5
34.37040,-0.18000,36.5
34.38050,-0.18000,36.5
34.39070,-0.18000,36.5
34.40090,-0.18000,36.5
34.41110,-0.18000,36.5
34.42120,-0.18000,36.5
34.43030,-0.18000,36.5
34.44050,-3.18000,36.5
34.45070,-0.18000,36.5
34.46090,-0.18000,36.5
34.47110,-0.18000,36.5
34.48030,-0.18000,36.5
34.49040,-0.18000,36.5
34.50070,-0.18000,36.5
34.51080,-0.18000,36.5
34.52100,-0.18000,36.5
34.53020,-0.18000,36.5
34.54040,-0.18000,36.5
34.55060,-0.18000,36.5
34.56070,-0.18000,36.5
34.57090,-0.18000,36.5
34.58110,-0.18000,36.5
34.59030,-0.18000,36.5
34.60040,-0.18000,36.5
34.61060,-0.18000,36.5
34.62070,-0.18000,36.5
34.63080,-0.18000,36.5
34.64090,-0.18000,36.5
34.65100,-0.18000,36.5
34.66020,-0.18000,36.5
34.67040,-0.18000,36.5
34.68050,-0.18000,36.5
34.69060,-0.18000,36.5
34.70080,-0.18000,36.5
34.71090,-0.18000,36.5
34.72110,-0.18000,36.5
34.73030,-3.18000,36.5
34.74050,-0.18000,36.5
34.75070,-0.18000,36.5
34.76090,-0.18000,36.5
34.77110,-0.18000,36.5
34.78030,-3.18000,36.5
34.79050,-0.18000,36.5
34.80070,-0.18000,36.5
34.81090,-3.18000,36.5
34.82100,-0.18000,36.5
34.83010,-3.18000,36.5
34.84030,-3.18000,36.5
34.85050,-0.18000,36.5
34.86060,-3.18000,36.5
34.87080,-3.18000,36.5
34.88100,-3.18000,36.5
34.89020,2.82000,36.5
34.90030,-0.18000,36.5
34.91050,-0.18000,36.5
34.92070,-0.18000,36.5
34.93080,-0.18000,36.5
34.94100,-0.18000,36.5
34.95020,-3.18000,36.5
34.96040,-0.18000,36.5
34.97060,-3.18000,36.5
34.98080,-0.18000,36.5
34.99090,-0.18000,36.5
35.00010,2.82000,36.5
35.01030,-0.18000,36.5
35.02050,-3.18000,36.5
35.03060,-0.18000,36.5
35.04070,-0.18000,36.5
35.05080,-0.18000,36.5
35.06090,-0.18000,36.5
35.07110,-0.18000,36.5
35.08020,-0.18000,36.5
35.09030,-0.18000,36.5
35.10050,-0.18000,36.5
35.11060,-0.18000,36.5
35.12080,-0.18000,36.5
35.13090,-0.18000,36.5
35.14010,-0.18000,36.5
35.15020,-0.18000,36.5
35.16040,-0.18000,36.5
35.17060,-3.18000,36.5
35.18070,-0.18000,36.5
35.19090,-0.18000,36.5
35.20000,-0.18000,36.5
35.21020,-0.18000,36.5
35.22040,-0.18000,36.5
35.23050,-0.18000,36.5
35.24060,-0.18000,36.5
35.25060,-0.18000,36.5
35.26080,-0.18000,36.5
35.27090,-0.18000,36.5
35.28010,-0.18000,36.5
35.29020,-0.18000,36.5
35.30030,-0.18000,36.5
35.31050,-0.18000,36.5
35.32060,-0.18000,36.5
35.33080,-0.18000,36.5
35.34000,-0.18000,36.5
35.35020,-0.18000,36.5
35.36030,-0.18000,36.5
35.37050,-0.18000,36.5
35.38070,-0.18000,36.5
35.39080,-0.18000,36.5
35.40000,2.82000,36.5
35.41020,-0.18000,36.5
35.42040,-3.18000,36.5
35.43060,-0.18000,36.5
35.44070,-3.18000,36.5
35.45080,-0.18000,36.5
35.46000,-0.18000,36.5
35.47010,-0.18000,36.5
35.48020,-0.18000,36.5
35.49040,-0.18000,36.5
35.50050,-0.18000,36.5
35.51070,-0.18000,36.5
35.52080,-0.18000,36.5
35.53010,-0.18000,36.5
35.54030,-0.18000,36.5
35.55050,-0.18000,36.5
35.56070,-0.18000,36.5
35.57090,-0.18000,36.5
35.58010,-0.18000,36.5
35.59020,-0.18000,36.5
35.60040,-0.18000,36.5
35.61050,-0.18000,36.5
35.62070,-0.18000,36.5
35.62990,2.82000,36.5
35.64010,-0.18000,36.5
35.65020,-0.18000,36.5
35.66030,-0.18000,36.5
35.67050,-0.18000,36.5
35.68060,-0.18000,36.5
35.69080,2.82000,36.5
35.70000,-0.18000,36.5
35.71020,-0.18000,36.5
35.72030,-0.18000,36.5
35.73040,-3.18000,36.5
35.74060,-0.18000,36.5
35.74990,-0.18000,36.5
35.76010,-3.18000,36.5
35.77030,-0.18000,36.5
35.78050,-0.18000,36.5
35.79070,-0.18000,36.5
35.79990,-0.18000,36.5
35.81010,-0.18000,36.5
35.82030,-0.18000,36.5
35.83050,-0.18000,36.5
35.84070,-0.18000,36.5
35.85080,2.82000,36.5
35.86000,2.82000,36.5
35.87020,-0.18000,36.5
35.88030,-0.18000,36.5
35.89050,-0.18000,36.5
35.90070,-0.18000,36.5
35.90980,-0.18000,36.5
35.92000,2.82000,36.5
35.93020,-3.18000,36.5
35.94040,-0.18000,36.5
35.95050,-0.18000,36.5
35.96070,-0.18000,36.5
35.96990,2.82000,36.5
35.98020,-0.18000,36.5
35.99040,2.82000,36.5
36.00060,-3.18000,36.5
36.00990,-0.18000,36.5
36.02010,-0.18000,36.5
36.03030,-0.18000,36.5
36.04050,2.82000,36.5
36.05080,-0.18000,36.5
36.05990,-0.18000,36.5
36.07000,-3.18000,36.5
36.08030,2.82000,36.5
36.09040,-0.18000,36.5
36.10050,-0.18000,36.5
36.11070,-0.18000,36.5
36.11990,2.82000,36.5
36.13010,-0.18000,36.5
36.14030,-0.18000,36.5
36.15050,-0.18000,36.5
36.16060,-0.18000,36.5
36.16980,-0.18000,36.5
36.18000,-0.18000,36.5
36.19020,-0.18000,36.5
36.20040,-0.18000,36.5
36.21060,-0.18000,36.5
36.21980,-0.18000,36.5
36.22990,-0.18000,36.5
36.24010,-0.18000,36.5
36.25030,-0.18000,36.5
36.26040,-0.18000,36.5
36.27060,-0.18000,36.5
36.28070,-3.18000,36.5
36.28980,-0.18000,36.5
36.29990,-0.18000,36.5
36.31010,-0.18000,36.5
36.32030,2.82000,36.5
36.33040,-0.18000,36.5
36.34050,-0.18000,36.5
36.34970,-0.18000,36.5
36.35990,-3.18000,36.5
36.37010,-0.18000,36.5
36.38030,-0.18000,36.5
36.39050,-3.18000,36.5
36.39970,-0.18000,36.5
36.40990,-0.18000,36.5
36.42010,-0.18000,36.5
36.43030,-3.18000,36.5
36.44060,-0.18000,36.5
36.44980,-0.18000,36.5
36.45990,-0.18000,36.5
36.47000,-0.18000,36.5
36.48010,-0.18000,36.5
36.49030,-0.18000,36.5
36.50040,-0.18000,36.5
36.51050,-0.18000,36.5
36.51970,-0.18000,36.5
36.52990,-0.18000,36.5
36.54000,-0.18000,36.5
36.55020,-0.18000,36.5
36.56030,-0.18000,36.5
36.57050,-0.18000,36.5
36.57970,-0.18000,36.5
36.58980,2.82000,36.5
36.60000,-0.18000,36.5
36.61020,-0.18000,36.5
36.62040,-0.18000,36.5
36.63060,-0.18000,36.5
36.63970,-0.18000,36.5
36.64990,-0.18000,36.5
36.66010,-0.18000,36.5
36.67020,-0.18000,36.5
36.68030,-0.18000,36.5
36.69040,-0.18000,36.5
36.69960,-3.18000,36.5
36.70970,2.82000,36.5
36.71990,-0.18000,36.5
36.73020,2.82000,36.5
36.74030,-0.18000,36.5
36.75060,-3.18000,36.5
36.75970,-0.18000,36.5
36.77000,-0.18000,36.5
36.78020,-0.18000,36.5
36.79030,-0.18000,36.5
36.80050,-0.18000,36.5
36.80970,-0.18000,36.5
36.81980,-0.18000,36.5
36.83000,-0.18000,36.5
36.84020,-0.18000,36.5
36.85040,-0.18000,36.5
36.85960,-0.18000,36.5
36.86970,-0.18000,36.5
36.87980,-0.18000,36.5
36.88990,-3.18000,36.5
36.90010,-0.18000,36.5
36.91020,-0.18000,36.5
36.92040,-0.18000,36.5
36.92960,-0.18000,36.5
36.93980,-0.18000,36.5
36.94990,-0.18000,36.5
36.96010,-0.18000,36.5
36.97020,-3.18000,36.5
36.98040,-0.18000,36.5
36.98960,-0.18000,36.5
36.99970,-0.18000,36.5
37.00990,-0.18000,36.5
37.02010,-0.18000,36.5
37.03020,-0.18000,36.5
37.04040,-0.18000,36.5
37.04960,-0.18000,36.5
37.05980,-0.18000,36.5
37.06990,-0.18000,36.5
37.08000,-0.18000,36.5
37.09010,-0.18000,36.5
37.10020,-0.18000,36.5
37.11030,-0.18000,36.5
37.11950,-0.18000,36.5
37.12960,-3.18000,36.5
37.13980,-0.18000,36.5
37.14990,-0.18000,36.5
37.16010,-0.18000,36.5
37.17020,-0.18000,36.5
37.18040,-0.18000,36.5
37.18950,-0.18000,36.5
37.19970,-0.18000,36.5
37.20990,-0.18000,36.5
37.22000,-0.18000,36.5
37.23020,-0.18000,36.5
37.24030,-0.18000,36.5
37.24950,-0.18000,36.5
37.25970,-0.18000,36.5
37.26990,-0.18000,36.5
37.28000,-0.18000,36.5
37.29010,-0.18000,36.5
37.30020,-0.18000,36.5
37.31040,-0.18000,36.5
37.31950,-0.18000,36.5
37.32970,-0.18000,36.5
37.33980,-0.18000,36.5
37.35000,-0.18000,36.5
37.36010,-0.18000,36.5
37.37030,-3.18000,36.5
37.37950,-0.18000,36.5
37.38970,-0.18000,36.5
37.39980,-0.18000,36.5
37.41000,2.82000,36.5
37.42020,-0.18000,36.5
37.42940,-0.18000,36.5
37.43950,-0.18000,36.5
37.44970,-0.18000,36.5
37.45980,-0.18000,36.5
37.47000,-0.18000,36.5
37.48010,-0.18000,36.5
37.49020,-0.18000,36.5
37.50040,-0.18000,36.5
37.50950,2.82000,36.5
37.51960,-0.18000,36.5
37.52970,2.82000,36.5
37.53990,-0.18000,36.5
37.55000,-0.18000,36.5
37.56020,-0.18000,36.5
37.57030,-0.18000,36.5
37.57940,-0.18000,36.5
37.58960,-3.18000,36.5
37.59980,-0.18000,36.5
37.60990,-3.18000,36.5
37.62010,-0.18000,36.5
37.62930,-0.18000,36.5
37.63950,-0.18000,36.5
37.64970,-0.18000,36.5
37.65980,-0.18000,36.5
37.67000,-0.18000,36.5
37.68020,-0.18000,36.5
37.69030,-0.18000,36.5
37.69940,-0.18000,36.5
37.70950,-0.18000,36.5
37.71960,-0.18000,36.5
37.72980,-0.18000,36.5
37.73990,-0.18000,36.5
37.75000,-0.18000,36.5
37.75930,-0.18000,36.5
37.76940,-0.18000,36.5
37.77960,-0.18000,36.5
37.78980,-0.18000,36.5
37.80000,-0.18000,36.5
37.81010,-0.18000,36.5
37.81930,-0.18000,36.5
37.82950,-0.18000,36.5
37.83970,-0.18000,36.5
37.84990,-0.18000,36.5
37.86000,-0.18000,36.5
37.86930,-0.18000,36.5
37.87950,-0.18000,36.5
37.88960,-0.18000,36.5
37.89970,-0.18000,36.5
37.90980,-0.18000,36.5
37.91990,-3.18000,36.5
37.93010,-0.18000,36.5
37.93930,2.82000,36.5
37.94940,-0.18000,36.5
37.95960,-0.18000,36.5
37.96970,-0.18000,36.5
37.97990,-3.18000,36.5
37.99010,-0.18000,36.5
37.99930,-0.18000,36.5
38.00940,-0.18000,36.5
38.01960,-0.18000,36.5
38.02970,-0.18000,36.5
38.03990,-0.18000,36.5
38.05010,2.82000,36.5
38.05930,-0.18000,36.5
38.06940,-0.18000,36.5
38.07960,-0.18000,36.5
38.08970,-0.18000,36.5
38.09980,-0.18000,36.5
38.10990,-0.18000,36.5
38.12000,-0.18000,36.5
38.13010,-0.18000,36.5
38.13930,-0.18000,36.5
38.14940,-0.18000,36.5
38.15960,-0.18000,36.5
38.16970,-0.18000,36.5
38.17980,-0.18000,36.5
38.19000,-0.18000,36.5
38.20010,-0.18000,36.5
38.20930,-0.18000,36.5
38.21940,-0.18000,36.5
38.22960,-3.18000,36.5
38.23980,-0.18000,36.5
38.25000,-0.18000,36.5
38.26010,-0.18000,36.5
38.26930,-0.18000,36.5
38.27950,-3.18000,36.5
38.28970,-0.18000,36.5
38.29980,-0.18000,36.5
38.30990,-0.18000,36.5
38.32000,-0.18000,36.5
38.32920,-3.18000,36.5
38.33930,-0.18000,36.5
38.34950,-0.18000,36.5
38.35960,-0.18000,36.5
38.36980,-0.18000,36.5
38.37990,-0.18000,36.5
38.39010,-0.18000,36.5
38.39930,2.82000,36.5
38.40940,-0.18000,36.5
38.41960,-0.18000,36.5
38.42980,-0.18000,36.5
38.44000,-0.18000,36.5
38.44920,-0.18000,36.5
38.45930,-0.18000,36.5
38.46960,-0.18000,36.5
38.47970,-0.18000,36.5
38.48990,-0.18000,36.5
38.50000,-0.18000,36.5
38.50910,-0.18000,36.5
38.51920,-0.18000,36.5
38.52930,-3.18000,36.5
38.53950,-0.18000,36.5
38.54970,-0.18000,36.5
38.55990,-0.18000,36.5
38.57000,-0.18000,36.5
38.57920,2.82000,36.5
38.58940,-0.18000,36.5
38.59950,-0.18000,36.5
38.60970,-0.18000,36.5
38.61990,-0.18000,36.5
38.62910,-0.18000,36.5
38.63920,-0.18000,36.5
38.64940,-0.18000,36.5
38.65950,-0.18000,36.5
38.66970,-0.18000,36.5
38.67990,-0.18000,36.5
38.69010,-0.18000,36.5
38.69920,-0.18000,36.5
