#2025/12/18 16:45:13
time,wx,wy,wz,ax,ay,az,T,pitch,roll,yaw,gps_status_code
19.997,-0.05449,0.09333,-0.00388,-0.00706,0.06657,-9.78880,30.5,-0.07016,-0.34753,283.33514,0
20.007,-0.00044,0.01705,-0.00351,-0.00126,0.06698,-9.79242,30.5,-0.06750,-0.32480,283.33505,0
20.017,-0.06755,-0.09864,-0.00336,-0.00508,0.06416,-9.80549,30.5,-0.05547,-0.34411,283.33502,0
20.027,-0.04915,-0.12106,-0.00329,-0.00929,0.06003,-9.79571,30.5,-0.05809,-0.32177,283.30298,0
20.037,-0.02034,-0.08648,-0.00292,-0.01089,0.05549,-9.79197,30.5,-0.04797,-0.34203,283.30298,0
20.047,-0.09750,-0.09533,0.00096,-0.00859,0.05676,-9.79353,30.5,-0.04909,-0.31988,283.30292,0
20.057,-0.10538,-0.03405,0.00053,-0.01067,0.05722,-9.79409,30.5,-0.05337,-0.34316,283.30292,0
20.067,-0.08661,0.03250,-0.00011,-0.01449,0.05739,-9.80015,30.5,-0.05843,-0.32142,283.30292,0
20.077,-0.01285,0.01532,-0.00113,-0.00717,0.05461,-9.81141,30.5,-0.05409,-0.34385,283.30292,0
20.087,-0.20499,-0.07862,-0.00099,-0.00719,0.05939,-9.80097,30.5,-0.05817,-0.32219,283.30289,0
20.097,-0.12436,-0.02753,-0.00198,-0.00434,0.06423,-9.80292,30.5,-0.05432,-0.34475,283.30292,0
20.107,-0.07180,0.03514,-0.00443,-0.01202,0.06892,-9.79471,30.5,-0.06551,-0.32867,283.30286,0
20.117,-0.09530,-0.02721,-0.00588,-0.01496,0.05888,-9.79743,30.5,-0.05685,-0.35030,283.30286,0
20.127,-0.12653,-0.02965,-0.00729,-0.00137,0.05521,-9.80457,30.5,-0.06237,-0.32886,283.30280,0
20.137,-0.11667,0.01256,-0.00662,-0.01094,0.05662,-9.80415,30.5,-0.05699,-0.35154,283.30276,0
20.147,-0.17902,0.00676,-0.00566,-0.00571,0.06020,-9.80118,30.5,-0.06005,-0.33008,283.30267,0
20.157,-0.09189,-0.05929,-0.00515,-0.01860,0.06146,-9.80867,30.5,-0.05333,-0.34647,283.30264,0
20.167,-0.05893,-0.04151,-0.00476,-0.01165,0.06499,-9.80582,30.5,-0.05309,-0.32737,283.30258,0
20.177,-0.09098,0.02953,-0.00398,-0.00297,0.06636,-9.79598,30.5,-0.05127,-0.35174,283.30255,0
20.187,-0.10246,-0.05086,-0.00505,-0.00258,0.06685,-9.78924,30.5,-0.04314,-0.33352,283.30249,0
20.197,-0.12985,0.04732,-0.00312,-0.00843,0.06996,-9.79247,30.5,-0.04522,-0.35802,283.30249,0
20.207,-0.05163,0.04236,-0.00351,-0.01074,0.07118,-9.79960,30.5,-0.03155,-0.33971,283.30243,0
20.217,-0.08709,-0.08898,-0.00245,0.00626,0.07176,-9.79080,30.5,-0.03086,-0.36423,283.30240,0
20.227,0.00953,-0.09546,-0.00172,-0.00497,0.06294,-9.79010,30.5,-0.02991,-0.34454,283.38293,0
20.237,0.02402,-0.05506,-0.00154,-0.00035,0.06555,-9.78409,30.5,-0.03187,-0.36601,283.38293,0
20.247,0.00635,0.11078,-0.00419,0.00123,0.06661,-9.79651,30.5,-0.02399,-0.34449,283.38287,0
20.257,-0.06574,0.04468,-0.00395,-0.01593,0.06686,-9.80395,30.5,-0.03106,-0.36574,283.38287,0
20.267,-0.09356,0.06244,-0.00203,-0.01065,0.06410,-9.80695,30.5,-0.03194,-0.34202,283.38281,0
20.277,-0.16966,-0.03872,0.00159,-0.00848,0.06300,-9.79632,30.5,-0.03110,-0.36311,283.38281,0
20.287,-0.02248,-0.01175,-0.00037,-0.01087,0.07447,-9.80697,30.5,-0.04039,-0.34050,283.38278,0
20.297,-0.01045,-0.00172,-0.00125,-0.01444,0.06098,-9.79623,30.5,-0.04822,-0.36327,283.38278,0
20.307,-0.00650,0.08814,-0.00285,-0.01008,0.06186,-9.80400,30.5,-0.04863,-0.34125,283.38275,0
20.317,-0.07061,0.03603,-0.00038,-0.01414,0.05025,-9.79802,30.5,-0.05839,-0.36360,283.38278,0
20.327,-0.02945,0.10255,-0.00060,-0.00993,0.05775,-9.80174,30.5,-0.05680,-0.34176,283.38275,0
20.337,-0.05809,0.14920,-0.00188,-0.00812,0.05759,-9.78843,30.5,-0.05912,-0.36415,283.38275,0
20.347,-0.09018,0.03785,-0.00159,-0.00761,0.05759,-9.79807,30.5,-0.05504,-0.34237,283.38272,0
20.357,-0.01438,0.03887,-0.00263,-0.00739,0.05462,-9.80174,30.5,-0.06022,-0.36486,283.38272,0
20.367,-0.05188,0.06037,-0.00420,-0.01621,0.05342,-9.80596,30.5,-0.05699,-0.34265,283.38266,0
20.377,-0.04350,-0.01731,-0.00511,-0.01658,0.05593,-9.80174,30.5,-0.06773,-0.36385,283.38266,0
20.387,-0.08511,0.03878,-0.00649,-0.01677,0.05394,-9.80600,30.5,-0.06744,-0.34108,283.38257,0
20.397,-0.05680,0.06046,-0.00515,-0.01077,0.05615,-9.79301,30.5,-0.07389,-0.36275,283.38257,0
20.407,-0.04564,0.02573,-0.00195,-0.00860,0.05407,-9.79981,30.5,-0.07151,-0.34017,283.38248,0
20.417,-0.10688,-0.09547,-0.00036,-0.00792,0.07107,-9.80540,30.5,-0.07119,-0.36315,283.38245,0
20.427,-0.08704,-0.01246,-0.00208,-0.01047,0.06566,-9.80158,30.5,-0.06587,-0.34162,283.38239,0
20.437,-0.12350,-0.00252,-0.00307,-0.00545,0.06658,-9.79137,30.5,-0.06043,-0.36479,283.17099,0
20.447,-0.11562,0.04441,-0.00087,-0.00660,0.05807,-9.80213,30.5,-0.05807,-0.34272,283.17096,0
20.457,-0.13438,0.01918,0.00036,-0.00698,0.06071,-9.79742,30.5,-0.05357,-0.36608,283.17096,0
20.467,-0.09801,0.09585,-0.00150,-0.00714,0.06468,-9.79563,30.5,-0.05295,-0.34420,283.17093,0
20.477,-0.12769,0.03884,-0.00239,-0.00730,0.06032,-9.80671,30.5,-0.04692,-0.36751,283.17093,0
20.487,-0.13885,-0.00444,-0.00166,-0.02198,0.04959,-9.80187,30.5,-0.05538,-0.34807,283.17090,0
20.497,-0.05490,0.00107,-0.00124,-0.01892,0.06043,-9.80902,30.5,-0.05658,-0.37344,283.17090,0
20.507,-0.02297,0.02468,0.00009,-0.00584,0.06760,-9.80310,30.5,-0.06007,-0.35330,283.17087,0
20.517,-0.03304,0.05507,-0.00040,0.00197,0.07042,-9.81266,30.5,-0.05410,-0.37743,283.17087,0
20.527,-0.10194,-0.10576,-0.00208,-0.01251,0.05645,-9.80129,30.5,-0.06180,-0.35842,283.17084,0
20.537,-0.06261,-0.08076,-0.00417,-0.00927,0.05419,-9.80297,30.5,-0.04593,-0.37781,283.17084,0
20.547,-0.13657,0.01426,-0.00310,-0.00790,0.05624,-9.79185,30.5,-0.04733,-0.35620,283.17081,0
20.557,-0.16530,0.11507,-0.00422,-0.01339,0.05996,-9.79341,30.5,-0.04281,-0.37936,283.17081,0
20.567,-0.08740,0.08960,-0.00186,-0.00958,0.05848,-9.79703,30.5,-0.05018,-0.35883,283.17075,0
20.577,-0.10133,0.01507,0.00212,0.00373,0.06393,-9.79271,30.5,-0.03288,-0.37602,283.17072,0
20.587,-0.06216,-0.05614,0.00308,-0.00898,0.05699,-9.79961,30.5,-0.04513,-0.35874,283.17072,0
20.597,-0.15847,0.02352,0.00106,-0.01378,0.05728,-9.79637,30.5,-0.03300,-0.37982,283.17072,0
20.607,-0.06270,0.05476,0.00008,-0.00677,0.04565,-9.80405,30.5,-0.03561,-0.35770,283.17072,0
20.617,-0.02596,0.04519,-0.00004,-0.00711,0.05007,-9.80697,30.5,-0.01105,-0.36521,283.17072,0
20.627,0.07627,0.06359,-0.00196,-0.00413,0.06061,-9.79049,30.5,-0.02347,-0.35001,283.17072,0
20.637,0.09323,0.07048,-0.00216,-0.00902,0.06167,-9.79588,30.5,-0.01007,-0.37139,282.87299,0
20.647,-0.01014,-0.01359,-0.00280,-0.01084,0.06501,-9.79206,30.5,-0.02015,-0.35357,282.87296,0
20.657,-0.04992,-0.00269,-0.00144,-0.01466,0.06040,-9.80820,30.5,-0.02274,-0.37981,282.87299,0
20.667,-0.06543,0.04448,-0.00137,-0.00720,0.05575,-9.81154,30.5,-0.04472,-0.37563,282.87296,0
20.677,-0.04976,0.12716,-0.00403,-0.00453,0.06586,-9.82168,30.5,-0.03771,-0.39870,282.87292,0
20.687,-0.04329,0.09422,-0.00348,-0.00629,0.05780,-9.81665,30.5,-0.04677,-0.37977,282.87289,0
20.697,-0.01905,0.12479,-0.00434,-0.00698,0.06361,-9.81181,30.5,-0.04135,-0.40287,282.87286,0
20.707,-0.16414,0.09251,-0.00504,-0.01327,0.07172,-9.81578,30.5,-0.04191,-0.38151,282.87280,0
20.717,-0.10937,0.12386,-0.00306,-0.01241,0.07179,-9.79378,30.5,-0.04122,-0.40545,282.87280,0
20.727,-0.06530,-0.01456,-0.00452,-0.00622,0.06893,-9.79134,30.5,-0.04817,-0.38504,282.87274,0
20.737,-0.00522,0.06187,-0.00635,-0.01276,0.06185,-9.79615,30.5,-0.05489,-0.40832,282.87268,0
20.747,-0.04840,0.06916,-0.00653,-0.01234,0.06510,-9.79805,30.5,-0.05850,-0.38691,282.87262,0
20.757,-0.15294,0.02838,-0.00586,-0.00918,0.06044,-9.79880,30.5,-0.06080,-0.40958,282.87259,0
20.767,-0.08209,-0.02952,-0.00520,-0.01092,0.05567,-9.79904,30.5,-0.06294,-0.38724,282.87250,0
20.777,0.01094,-0.00823,-0.00484,-0.01468,0.06570,-9.80501,30.5,-0.07253,-0.40874,282.87250,0
20.787,0.09035,0.04319,-0.00511,-0.01597,0.05765,-9.80136,30.5,-0.07039,-0.38607,282.87241,0
20.797,0.01051,0.01915,-0.00674,-0.01063,0.06649,-9.80009,30.5,-0.07298,-0.40808,282.87238,0
20.807,-0.06399,-0.01182,-0.00490,-0.01448,0.07276,-9.79659,30.5,-0.07404,-0.38520,282.87228,0
20.817,-0.04828,-0.02337,-0.00577,0.00162,0.07834,-9.80728,30.5,-0.06767,-0.40464,282.87225,0
20.827,-0.02049,0.01536,-0.00529,-0.01267,0.06836,-9.79632,30.5,-0.06737,-0.38501,282.87213,0
20.837,-0.12016,0.00796,-0.00286,-0.00933,0.07057,-9.79522,30.5,-0.05876,-0.40560,282.87210,0
20.847,-0.09242,0.07006,-0.00211,-0.00512,0.07440,-9.79485,30.5,-0.06454,-0.38556,283.30295,0
20.857,-0.05864,-0.05662,-0.00181,-0.01533,0.06984,-9.79747,30.5,-0.05655,-0.40818,283.30292,0
20.867,0.01994,-0.01859,-0.00053,-0.01027,0.05928,-9.79563,30.5,-0.06597,-0.38884,283.30289,0
20.877,0.04979,0.01744,-0.00038,-0.01426,0.06702,-9.78898,30.5,-0.05867,-0.40971,283.30292,0
20.887,-0.02688,-0.01234,-0.00099,-0.00990,0.05230,-9.79826,30.5,-0.06611,-0.38986,283.30289,0
20.897,0.05497,-0.10908,0.00228,-0.00838,0.06447,-9.80479,30.5,-0.05737,-0.41052,283.30292,0
20.907,-0.00264,-0.08204,0.00033,-0.00482,0.06618,-9.80732,30.5,-0.05951,-0.38806,283.30289,0
20.917,-0.04693,-0.05033,-0.00269,-0.00038,0.06386,-9.79949,30.5,-0.04683,-0.40873,283.30292,0
20.927,0.00184,0.04819,-0.00149,-0.01947,0.06577,-9.80210,30.5,-0.05126,-0.38950,283.30289,0
20.937,0.04350,-0.04307,-0.00131,-0.01796,0.06661,-9.80911,30.5,-0.04613,-0.41385,283.30292,0
20.947,0.01490,-0.03518,-0.00218,-0.01434,0.05805,-9.80886,30.5,-0.05159,-0.39413,283.30286,0
20.957,-0.04067,0.03207,-0.00165,-0.01281,0.05474,-9.79699,30.5,-0.03463,-0.39144,283.30286,0
20.967,-0.06143,-0.00676,-0.00107,-0.01236,0.05647,-9.80130,30.5,-0.04816,-0.37268,283.30280,0
20.977,-0.09162,-0.00021,-0.00216,-0.01216,0.04233,-9.80879,30.5,-0.04306,-0.34917,283.30276,0
20.987,-0.03684,0.00268,-0.00006,-0.01807,0.04874,-9.81160,30.5,-0.05428,-0.32651,283.30273,0
20.997,-0.08223,0.00339,-0.00196,-0.00840,0.05126,-9.80401,30.5,-0.04448,-0.30685,283.30270,0
21.007,-0.05540,0.00394,-0.00434,-0.01649,0.05210,-9.79800,30.5,-0.07229,-0.30977,283.30267,0
21.017,-0.02384,0.11181,-0.00556,-0.01075,0.05843,-9.79584,30.5,-0.05771,-0.29668,283.30267,0
21.027,-0.07741,0.06658,-0.00367,-0.01446,0.06374,-9.79200,30.5,-0.06586,-0.31873,283.30264,0
21.037,-0.00933,0.02833,-0.00121,-0.01003,0.05402,-9.80236,30.5,-0.05036,-0.30322,283.30261,0
21.047,-0.00560,0.03510,-0.00250,-0.00831,0.04734,-9.80631,30.5,-0.06597,-0.32019,283.34399,0
21.057,-0.04854,0.05893,-0.00511,-0.01347,0.05062,-9.79597,30.5,-0.04934,-0.30483,283.34393,0
21.067,-0.04315,0.11117,-0.00535,-0.01252,0.05191,-9.79501,30.5,-0.06943,-0.31582,283.34390,0
21.077,-0.12854,0.00156,-0.00590,-0.00622,0.04358,-9.79765,30.5,-0.05555,-0.29727,283.34384,0
21.087,-0.00713,0.04666,-0.00679,-0.00686,0.04927,-9.80158,30.5,-0.07192,-0.31270,283.34381,0
21.097,-0.02686,0.04197,-0.00543,-0.00704,0.05734,-9.79427,30.5,-0.05344,-0.29878,283.34372,0
21.107,-0.01343,0.19086,-0.00795,-0.01905,0.05739,-9.80308,30.5,-0.07009,-0.31335,283.34369,0
21.117,0.10360,0.05486,-0.00646,-0.02056,0.06036,-9.79471,30.5,-0.05068,-0.30014,283.34360,0
21.127,0.01626,-0.06244,-0.00182,-0.01523,0.06154,-9.79160,30.5,-0.06492,-0.31715,283.34357,0
21.137,0.07081,-0.04219,0.00074,-0.01622,0.06199,-9.79626,30.5,-0.04443,-0.30713,283.34351,0
21.147,0.04620,0.13732,0.00066,-0.00477,0.06819,-9.79528,30.5,-0.05849,-0.32643,283.34348,0
21.157,-0.02855,0.07645,0.00037,-0.00642,0.06462,-9.80658,30.5,-0.03402,-0.32161,283.34348,0
21.167,-0.05664,-0.01131,-0.00046,-0.00411,0.05442,-9.81680,30.5,-0.05020,-0.33768,283.34348,0
21.177,-0.00156,0.02009,-0.00124,-0.01195,0.06222,-9.80295,30.5,-0.02586,-0.33565,283.34348,0
21.187,0.02011,-0.05394,-0.00031,-0.00608,0.06529,-9.79779,30.5,-0.04389,-0.34975,283.34348,0
21.197,0.07229,-0.03894,0.00145,-0.00982,0.06643,-9.80162,30.5,-0.02192,-0.34632,283.34348,0
21.207,-0.04005,-0.07703,0.00078,-0.00247,0.05810,-9.81496,30.5,-0.04285,-0.35471,283.34351,0
21.217,-0.12813,0.03720,-0.00279,-0.01147,0.06959,-9.81110,30.5,-0.02233,-0.36491,283.34351,0
21.227,-0.20547,0.01604,-0.00308,-0.01491,0.06807,-9.81255,30.5,-0.04500,-0.37140,283.34351,0
21.237,-0.14664,0.00849,-0.00325,-0.01326,0.06160,-9.81607,30.5,-0.02335,-0.37229,283.34348,0
21.247,-0.12432,0.02711,-0.00229,-0.01532,0.05605,-9.79676,30.5,-0.04630,-0.37253,283.34344,0
21.257,-0.07144,0.01299,-0.00182,-0.02227,0.06579,-9.80405,30.5,-0.04521,-0.39502,283.34344,0
21.267,-0.05122,0.00759,0.00042,-0.01887,0.05769,-9.80100,30.5,-0.06594,-0.38441,283.34344,0
21.277,-0.02190,0.07019,-0.00110,-0.00002,0.06665,-9.80895,30.5,-0.04488,-0.39149,283.34341,0
21.287,-0.07701,0.09370,-0.00379,-0.00738,0.05803,-9.79997,30.5,-0.06581,-0.38527,283.34338,0
21.297,0.03562,-0.04705,-0.00297,-0.01919,0.06357,-9.80233,30.5,-0.06156,-0.40590,283.34341,0
21.307,-0.09841,-0.05889,-0.00179,-0.01755,0.05088,-9.79149,30.5,-0.06171,-0.38121,283.34335,0
21.317,-0.01753,0.00192,-0.00248,-0.01999,0.04604,-9.79614,30.5,-0.06838,-0.35798,283.37695,0
21.327,0.01291,0.08966,-0.00207,-0.00908,0.05317,-9.79223,30.5,-0.08484,-0.34517,283.37689,0
21.337,0.00294,0.05851,0.00092,-0.01688,0.05583,-9.80234,30.5,-0.10150,-0.33249,283.37686,0
21.347,-0.04396,-0.10419,0.00202,0.00090,0.06293,-9.79768,30.5,-0.10129,-0.30819,283.37683,0
21.357,-0.10688,-0.05907,-0.00057,-0.01000,0.06546,-9.79270,30.5,-0.09416,-0.32896,283.37683,0
21.367,-0.08723,0.02296,-0.00501,-0.02013,0.06344,-9.79660,30.5,-0.08666,-0.34970,283.37686,0
21.378,-0.16808,0.05375,-0.00468,-0.00623,0.06281,-9.79539,30.5,-0.07028,-0.36205,283.37683,0
21.387,-0.13223,0.00140,-0.00553,-0.00682,0.06547,-9.79192,30.5,-0.05461,-0.37590,283.37683,0
21.397,-0.03045,0.02495,-0.00459,-0.00400,0.06353,-9.78473,30.5,-0.03737,-0.38647,283.37680,0
21.407,-0.05787,0.03355,-0.00525,-0.01200,0.07461,-9.79367,30.5,-0.04643,-0.37374,283.37671,0
21.417,-0.04625,0.03696,-0.00521,-0.00913,0.06410,-9.80301,30.5,-0.02575,-0.37690,283.37665,0
21.427,-0.12971,-0.02679,-0.00498,-0.01385,0.05113,-9.80353,30.5,-0.04769,-0.36671,283.37662,0
21.437,-0.07339,-0.02909,-0.00653,-0.01558,0.05206,-9.79491,30.5,-0.02766,-0.36065,283.37656,0
21.447,-0.14056,0.01250,-0.00622,-0.01332,0.05246,-9.79461,30.5,-0.05135,-0.35131,283.37646,0
21.457,-0.14347,-0.05751,-0.00446,-0.00653,0.05562,-9.79164,30.5,-0.03004,-0.33949,283.37640,0
21.467,-0.14459,-0.08424,-0.00392,-0.01580,0.05081,-9.79621,30.5,-0.05382,-0.33286,283.37637,0
21.477,-0.05681,-0.07241,-0.00508,0.00127,0.05807,-9.80122,30.5,-0.03249,-0.33108,283.37631,0
21.487,-0.13390,-0.04706,-0.00449,-0.00100,0.06369,-9.79418,30.5,-0.05571,-0.33732,283.37628,0
21.497,-0.14128,-0.03723,-0.00681,0.00118,0.06288,-9.78564,30.5,-0.03398,-0.33878,283.37622,0
21.507,-0.05653,0.07459,-0.00991,0.00193,0.05372,-9.79413,30.5,-0.05501,-0.33377,283.37616,0
21.517,0.04337,-0.05433,-0.01088,0.00223,0.05909,-9.79151,30.5,-0.03285,-0.33904,283.37610,0
21.527,-0.03016,0.06779,-0.00945,-0.00664,0.05223,-9.80507,30.5,-0.05189,-0.32850,282.63290,0
21.537,-0.07999,0.07127,-0.00527,-0.01298,0.06436,-9.80142,30.5,-0.03417,-0.33410,282.63281,0
21.547,-0.05356,-0.09918,-0.00183,-0.01542,0.05126,-9.81175,30.5,-0.05246,-0.32177,282.63272,0
21.557,-0.08876,-0.01401,-0.00156,-0.02231,0.06396,-9.80978,30.5,-0.04695,-0.34170,282.63269,0
21.567,-0.07995,-0.00285,-0.00083,-0.00415,0.06897,-9.80049,30.5,-0.05362,-0.33037,282.63266,0
21.577,-0.03178,-0.08434,-0.00121,-0.00621,0.06493,-9.81151,30.5,-0.04945,-0.35327,282.63269,0
21.587,-0.10284,0.03453,-0.00138,-0.00086,0.05450,-9.80107,30.5,-0.04930,-0.33765,282.63266,0
21.597,-0.08549,0.03719,-0.00137,-0.00190,0.05348,-9.80587,30.5,-0.04549,-0.36106,282.63269,0
21.607,-0.10114,0.05959,-0.00410,-0.00821,0.06487,-9.80177,30.5,-0.03552,-0.34134,282.63266,0
21.617,0.00383,0.00430,-0.00390,-0.00176,0.06043,-9.80619,30.5,-0.04009,-0.36461,282.63263,0
21.627,-0.00091,0.06894,-0.00604,-0.01115,0.06159,-9.80772,30.5,-0.03517,-0.34361,282.63260,0
21.637,-0.06791,-0.05731,-0.00641,-0.00584,0.05324,-9.81135,30.5,-0.03937,-0.36578,282.63257,0
21.647,-0.07172,-0.06239,-0.00643,-0.00677,0.05002,-9.81269,30.5,-0.03506,-0.34463,282.63248,0
21.657,-0.11734,-0.06460,-0.00506,-0.00710,0.06653,-9.80149,30.5,-0.03984,-0.36699,282.63245,0
21.667,-0.04654,-0.04341,-0.00398,-0.00716,0.05802,-9.80010,30.5,-0.03877,-0.34484,282.63235,0
21.677,0.02408,0.05098,-0.00265,-0.00120,0.04889,-9.79670,30.5,-0.02878,-0.36571,282.63232,0
21.687,-0.05892,0.02183,0.00020,-0.01684,0.05713,-9.80401,30.5,-0.03516,-0.34712,282.63226,0
21.697,-0.02420,-0.01040,0.00041,-0.00809,0.06339,-9.80997,30.5,-0.02625,-0.36916,282.63226,0
21.707,-0.14463,0.12702,-0.00305,-0.01057,0.05682,-9.80919,30.5,-0.03153,-0.35032,282.63220,0
21.717,-0.14627,0.15828,-0.00299,-0.01448,0.06612,-9.80300,30.5,-0.03325,-0.37713,282.63220,0
21.727,-0.05729,-0.00128,-0.00393,-0.01593,0.05782,-9.80354,30.5,-0.04991,-0.36154,283.16296,0
21.737,-0.04555,-0.04086,-0.00387,-0.00774,0.06957,-9.80686,30.5,-0.04370,-0.38409,283.16293,0
21.747,0.02523,-0.05557,-0.00260,-0.01031,0.06210,-9.79624,30.5,-0.05905,-0.36701,283.16290,0
21.757,-0.03689,0.04579,-0.00284,-0.00836,0.06224,-9.79223,30.5,-0.05136,-0.38860,283.16287,0
21.767,0.04920,0.17121,-0.00479,-0.00177,0.05645,-9.79960,30.5,-0.05096,-0.36484,283.16281,0
21.777,-0.02725,0.06789,-0.00192,-0.00522,0.06900,-9.79943,30.5,-0.04360,-0.38593,283.16281,0
21.787,0.07672,-0.05677,-0.00183,-0.00042,0.07377,-9.78178,30.5,-0.04145,-0.36279,283.16275,0
21.797,-0.03839,-0.08383,-0.00267,-0.00456,0.05782,-9.78963,30.5,-0.03594,-0.38358,283.16275,0
21.807,-0.08237,-0.09416,-0.00441,-0.00619,0.06061,-9.79265,30.5,-0.03629,-0.36140,283.16272,0
21.817,-0.03272,-0.11921,-0.00408,-0.01585,0.07053,-9.80253,30.5,-0.04093,-0.38280,283.16272,0
21.827,-0.05813,-0.10753,-0.00616,-0.00452,0.05367,-9.79763,30.5,-0.03875,-0.36098,283.16266,0
21.837,-0.13473,-0.01746,-0.00609,-0.00912,0.06195,-9.79273,30.5,-0.04893,-0.38239,283.16266,0
21.847,-0.07497,-0.06854,-0.00449,-0.01686,0.06509,-9.79666,30.5,-0.04954,-0.35963,283.16257,0
21.857,-0.00891,0.04125,-0.00565,-0.01372,0.06036,-9.78645,30.5,-0.06037,-0.38072,283.16254,0
21.867,-0.00575,0.08305,-0.00442,-0.01862,0.06448,-9.79426,30.5,-0.05985,-0.35797,283.16248,0
21.877,-0.13676,0.05518,-0.00123,-0.00590,0.06330,-9.81511,30.5,-0.06465,-0.37837,283.16241,0
21.887,-0.07606,0.00221,-0.00267,-0.01269,0.05676,-9.81111,30.5,-0.06513,-0.35650,283.16235,0
21.897,-0.07497,-0.01815,-0.00411,-0.03291,0.05406,-9.80050,30.5,-0.08620,-0.37357,283.16235,0
21.907,-0.05199,-0.09031,-0.00371,-0.01993,0.06209,-9.79088,30.5,-0.08307,-0.35481,283.16229,0
21.917,0.00112,-0.13911,-0.00456,-0.01789,0.06512,-9.78422,30.5,-0.09857,-0.37506,283.16229,0
21.927,-0.00133,-0.07185,-0.00653,-0.01121,0.05155,-9.79055,30.5,-0.10370,-0.35532,283.16223,0
21.937,0.01969,-0.02453,-0.00623,-0.00560,0.04636,-9.78418,30.5,-0.08155,-0.34989,283.21698,0
21.947,0.04980,-0.00631,-0.00688,-0.00071,0.05039,-9.79652,30.5,-0.06546,-0.33532,283.21689,0
21.957,-0.07189,0.08585,-0.00759,-0.00767,0.06070,-9.79230,30.5,-0.04665,-0.34562,283.21683,0
21.967,-0.09551,0.01367,-0.00889,-0.02511,0.04972,-9.79927,30.5,-0.03183,-0.32903,283.21674,0
21.977,-0.01710,0.11568,-0.01002,-0.01715,0.06346,-9.80514,30.5,-0.04891,-0.34420,283.21667,0
21.987,-0.07503,0.08957,-0.00791,-0.01408,0.05982,-9.81030,30.5,-0.06933,-0.35266,283.21658,0
21.997,-0.09700,0.05810,-0.00694,-0.01284,0.05841,-9.80638,30.5,-0.08615,-0.36769,283.21652,0
22.007,-0.12734,0.02444,-0.00758,-0.00949,0.06976,-9.80496,30.5,-0.10269,-0.36217,283.21643,0
22.017,-0.00635,0.01239,-0.00643,-0.01704,0.07399,-9.80135,30.5,-0.11644,-0.38223,283.21640,0
22.027,-0.04850,0.00724,-0.00516,-0.01395,0.06678,-9.80003,30.5,-0.09561,-0.37278,283.21631,0
22.037,-0.06462,0.00528,-0.00654,-0.01281,0.05220,-9.80832,30.5,-0.11553,-0.37556,283.21625,0
22.047,-0.09366,0.11192,-0.00742,-0.01225,0.06138,-9.79387,30.5,-0.09524,-0.36782,283.21619,0
22.057,-0.03798,0.08854,-0.00654,-0.01503,0.06487,-9.79125,30.5,-0.11780,-0.37215,283.21613,0
22.067,-0.14882,0.01429,-0.00699,-0.01614,0.06327,-9.79613,30.5,-0.10059,-0.35914,283.21600,0
22.077,-0.16986,0.09359,-0.00829,-0.01056,0.05380,-9.79510,30.5,-0.11900,-0.34877,283.21594,0
22.087,-0.11113,0.05977,-0.00735,-0.00258,0.05322,-9.79775,30.5,-0.09377,-0.34978,283.21585,0
22.097,-0.13287,0.04657,-0.00570,-0.00236,0.05589,-9.78695,30.5,-0.10464,-0.32881,283.21573,0
22.107,0.01412,-0.04354,-0.00431,-0.00822,0.05095,-9.78861,30.5,-0.07879,-0.32319,283.21567,0
22.117,0.04805,-0.05661,-0.00076,-0.01352,0.05498,-9.79511,30.5,-0.09431,-0.30655,283.21558,0
22.127,-0.04964,-0.04076,-0.00161,0.00224,0.04780,-9.79782,30.5,-0.06993,-0.31010,283.21555,0
22.137,-0.08725,0.00830,-0.00075,-0.01235,0.04484,-9.79267,30.5,-0.08605,-0.29281,283.27194,0
22.147,0.03125,-0.01516,-0.00072,-0.00613,0.04678,-9.79088,30.5,-0.06805,-0.30300,283.27194,0
22.157,-0.03382,-0.04630,-0.00220,0.00503,0.06242,-9.79037,30.5,-0.06810,-0.31800,283.27194,0
22.167,0.00698,0.02824,-0.00393,0.00032,0.06244,-9.80180,30.5,-0.04500,-0.32399,283.27194,0
22.177,-0.04355,0.03480,-0.00312,-0.00434,0.06829,-9.79437,30.5,-0.04792,-0.34455,283.27191,0
22.187,-0.01833,-0.00545,-0.00123,-0.01201,0.06751,-9.79144,30.5,-0.03111,-0.35380,283.27191,0
22.197,-0.00887,0.00069,-0.00149,-0.01181,0.05240,-9.78443,30.5,-0.03972,-0.37569,283.27191,0
22.207,-0.09399,0.04552,-0.00590,-0.00312,0.05271,-9.79956,30.5,-0.03729,-0.35385,283.27185,0
22.217,-0.08199,0.01990,-0.00614,-0.01154,0.05564,-9.79635,30.5,-0.05516,-0.37063,283.27185,0
22.227,-0.09948,0.00997,-0.00470,-0.00884,0.05682,-9.79521,30.5,-0.05230,-0.34926,283.27179,0
22.237,-0.12824,0.00604,-0.00270,-0.00489,0.06322,-9.79483,30.5,-0.05869,-0.37159,283.27176,0
22.247,-0.02860,-0.01629,-0.00233,-0.01227,0.06855,-9.79457,30.5,-0.05304,-0.35035,283.27170,0
22.257,0.00897,0.03970,-0.00375,-0.01509,0.06467,-9.79739,30.5,-0.06530,-0.37051,283.27167,0
22.267,-0.06508,0.06056,-0.00670,-0.00434,0.06330,-9.79864,30.5,-0.04703,-0.35684,283.27161,0
