#2025/12/16 15:23:25
time,wx,wy,wz,ax,ay,az,T,pitch,roll,yaw,gps_status_code
9.501,0.01825,-0.01576,-0.00166,0.02767,0.07845,-9.80929,40.0,0.20879,-0.42514,359.96466,1
9.511,0.02720,-0.00311,-0.00189,0.03261,0.08061,-9.80351,40.0,0.18659,-0.43113,359.96460,1
9.521,0.00817,0.04461,-0.00505,0.03156,0.07844,-9.80126,40.0,0.20480,-0.44475,359.96454,1
9.531,0.00107,0.04133,-0.00574,0.03397,0.08361,-9.80929,40.0,0.18052,-0.44318,359.96451,1
9.541,-0.00163,0.04007,-0.00481,0.03213,0.07661,-9.80051,40.0,0.19923,-0.45563,359.96442,1
9.551,-0.04684,0.03931,-0.00331,0.02817,0.08880,-9.81482,40.0,0.17717,-0.45394,359.96439,1
9.561,0.00234,0.01792,-0.00193,0.03273,0.07867,-9.81444,40.0,0.19657,-0.46147,359.96432,1
9.571,-0.00051,-0.05489,-0.00259,0.03754,0.06888,-9.80843,40.0,0.17515,-0.45072,359.96432,1
9.581,-0.06806,-0.06160,-0.00402,0.03339,0.07102,-9.80902,40.0,0.19598,-0.45458,359.96426,1
9.591,0.08182,0.08744,-0.00309,0.03191,0.06589,-9.80333,40.0,0.17512,-0.44004,359.96429,1
9.601,0.05196,-0.02821,-0.00110,0.02527,0.06688,-9.81286,40.0,0.19768,-0.43523,359.96426,1
9.611,-0.00445,0.03488,-0.00344,0.02872,0.07321,-9.80777,40.0,0.17618,-0.42658,359.96426,1
9.621,-0.00330,-0.02690,-0.00612,0.03588,0.06979,-9.81473,40.0,0.19953,-0.42652,359.96423,1
9.631,0.01960,-0.09339,-0.00274,0.02687,0.05652,-9.81718,40.0,0.18022,-0.41202,359.96423,1
9.641,0.00595,-0.07592,-0.00082,0.03528,0.06930,-9.80656,40.0,0.20050,-0.41931,359.96420,1
9.651,0.04460,-0.02596,-0.00114,0.03258,0.06821,-9.80535,40.0,0.18105,-0.40446,359.96423,1
9.661,0.03775,-0.07153,0.00029,0.03739,0.06787,-9.81086,40.0,0.20325,-0.40758,359.96420,1
9.671,-0.09776,-0.04673,-0.00137,0.03034,0.07062,-9.81284,40.0,0.18140,-0.39934,359.96423,1
9.681,-0.06146,0.00629,-0.00138,0.03361,0.06875,-9.81073,40.0,0.20183,-0.40818,359.96417,1
9.691,-0.00364,0.04835,-0.00818,0.03184,0.07395,-9.81285,40.0,0.18081,-0.40196,359.96420,1
9.701,0.10682,0.06495,-0.01116,0.04018,0.07301,-9.80200,40.0,0.20153,-0.41119,359.96411,1
9.711,0.01678,0.02747,-0.01063,0.03132,0.07557,-9.81535,40.0,0.17950,-0.41097,359.96405,1
9.721,-0.06165,-0.00863,-0.01058,0.03694,0.07067,-9.81173,40.0,0.20166,-0.41590,359.96393,1
9.731,0.01875,-0.00024,-0.00724,0.03330,0.07166,-9.79850,40.0,0.17921,-0.41715,359.96384,1
9.741,0.00529,0.00268,-0.00450,0.03485,0.06911,-9.79642,40.0,0.20169,-0.41692,359.96375,1
9.751,-0.08855,0.04627,-0.00397,0.02660,0.05326,-9.80135,40.0,0.18021,-0.40606,359.96368,1
9.761,-0.05750,-0.02269,-0.00501,0.02032,0.06202,-9.80912,40.0,0.20006,-0.40738,359.96362,1
9.771,0.04245,-0.00549,-0.00341,0.03577,0.06550,-9.80351,40.0,0.18081,-0.39528,359.96362,1
9.781,0.03628,0.02232,-0.00244,0.02684,0.06375,-9.80703,40.0,0.19813,-0.39844,359.96359,1
9.791,0.05587,0.05458,-0.00194,0.03226,0.05726,-9.81438,40.0,0.18238,-0.38561,359.96359,1
9.801,0.13092,-0.10475,0.00203,0.03139,0.06362,-9.81128,40.0,0.19652,-0.40154,359.96353,1
9.811,0.04878,-0.12326,0.00077,0.03393,0.06906,-9.81603,40.0,0.18318,-0.38292,359.96359,1
9.821,0.06125,-0.08705,-0.00182,0.02604,0.07993,-9.81186,40.0,0.18841,-0.40276,359.96353,1
9.831,-0.00053,-0.03062,0.00130,0.03192,0.07528,-9.81331,40.0,0.18159,-0.38192,359.96359,1
9.841,-0.00300,0.12010,-0.00021,0.02841,0.07044,-9.80200,40.0,0.18203,-0.40377,359.96356,1
9.851,-0.02528,0.07002,-0.00318,0.03880,0.07169,-9.80374,40.0,0.18583,-0.38538,359.96362,1
9.861,0.18763,-0.01227,-0.00237,0.03975,0.07808,-9.80732,40.0,0.19009,-0.40928,359.96353,1
9.871,0.02495,0.08385,-0.00554,0.04897,0.08060,-9.80882,40.0,0.21207,-0.39883,359.96353,1
9.881,0.00778,0.01331,-0.00680,0.04662,0.07558,-9.80929,40.0,0.21305,-0.42350,359.96341,1
9.891,-0.04313,0.00760,-0.00734,0.02806,0.07939,-9.80040,40.0,0.23148,-0.40776,359.96341,1
9.901,-0.08435,-0.03773,-0.00738,0.02688,0.06907,-9.80295,40.0,0.22036,-0.42639,359.96329,1
9.911,-0.03478,0.07440,-0.00966,0.03815,0.06527,-9.81292,40.0,0.23480,-0.40915,359.96329,1
9.921,-0.03791,0.11709,-0.00844,0.04241,0.06088,-9.82260,40.0,0.21119,-0.41688,359.96317,1
9.931,0.00544,0.09064,-0.00397,0.03521,0.06798,-9.81737,40.0,0.22497,-0.39838,359.96317,1
9.941,-0.04350,-0.02740,-0.00186,0.03262,0.06768,-9.80359,40.0,0.20546,-0.40997,359.96307,1
9.951,-0.04139,0.09971,-0.00457,0.03450,0.07058,-9.80426,40.0,0.22367,-0.39611,359.96307,1
9.961,0.00483,-0.02351,-0.00724,0.02626,0.06868,-9.81322,40.0,0.20337,-0.40506,359.96298,1
9.971,0.02173,0.03695,-0.00653,0.03789,0.07992,-9.81100,40.0,0.22364,-0.40514,359.96292,1
9.981,-0.06036,0.08101,-0.00763,0.03644,0.07528,-9.81298,40.0,0.20349,-0.41465,359.96283,1
9.991,-0.02448,-0.03079,-0.00619,0.04472,0.07360,-9.81681,40.0,0.22515,-0.41523,359.96277,1
10.001,0.07666,0.05608,-0.00618,0.03298,0.08765,-9.82105,40.0,0.20488,-0.43293,359.96262,1
10.011,0.02643,0.15324,-0.00741,0.02573,0.08405,-9.81082,40.0,0.22815,-0.43647,359.96252,1
10.021,-0.01405,0.08268,-0.00652,0.02893,0.07976,-9.80405,40.0,0.20730,-0.44143,359.96243,1
10.031,-0.07338,0.01245,-0.00535,0.01530,0.07800,-9.80714,40.0,0.19362,-0.43380,359.96237,1
10.041,0.01428,0.00780,-0.00379,0.03674,0.07165,-9.80868,40.0,0.17612,-0.43592,359.96231,1
10.051,-0.06223,-0.05917,-0.00272,0.03600,0.08395,-9.80624,40.0,0.18649,-0.45345,359.96219,1
10.061,-0.11528,0.15168,-0.00433,0.03282,0.07382,-9.80817,40.0,0.16900,-0.45542,359.96213,1
10.071,-0.00141,0.01797,-0.00386,0.03759,0.06406,-9.80603,40.0,0.18541,-0.43218,359.96216,1
10.081,0.06415,-0.03296,-0.00544,0.03054,0.06617,-9.80216,40.0,0.20238,-0.44359,359.96210,1
10.091,0.02213,0.05471,-0.00647,0.03090,0.05810,-9.79775,40.0,0.20760,-0.42014,359.96213,1
10.101,-0.06038,0.10930,-0.00836,0.03981,0.06991,-9.79624,40.0,0.20478,-0.39752,359.96216,1
10.111,0.06289,0.10961,-0.01204,0.03128,0.08027,-9.80140,40.0,0.19359,-0.37888,359.96213,1
10.121,0.04406,0.06629,-0.00798,0.03709,0.06945,-9.79462,40.0,0.18702,-0.39508,359.96198,1
10.131,0.03785,-0.07930,-0.00329,0.03627,0.08307,-9.78910,40.0,0.17932,-0.41031,359.96182,1
10.141,-0.01042,0.10137,-0.00121,0.02699,0.08230,-9.79862,40.0,0.17889,-0.42958,359.96167,1
10.151,-0.05064,0.12723,-0.00002,0.02642,0.07907,-9.80229,40.0,0.16416,-0.44185,359.96158,1
10.161,-0.04266,-0.03479,0.00019,0.02909,0.07789,-9.80962,40.0,0.17965,-0.45604,359.96152,1
10.171,0.00456,-0.09640,-0.00014,0.03315,0.07448,-9.80657,40.0,0.16184,-0.47077,359.96146,1
10.181,-0.13285,-0.01336,-0.00201,0.02569,0.07314,-9.81705,40.0,0.17331,-0.45094,359.96152,1
10.191,-0.03041,-0.02368,-0.00598,0.03483,0.06381,-9.81237,40.0,0.15347,-0.46418,359.96149,1
10.201,0.03036,0.03702,-0.00649,0.02650,0.06014,-9.81041,40.0,0.16361,-0.44333,359.96152,1
10.211,-0.05675,0.03802,-0.00726,0.02912,0.06474,-9.81565,40.0,0.14390,-0.45661,359.96143,1
10.221,-0.06868,0.14606,-0.00475,0.03901,0.06362,-9.81777,40.0,0.15608,-0.43704,359.96143,1
10.231,-0.00631,0.10170,-0.00233,0.04565,0.07212,-9.82159,40.0,0.17741,-0.43802,359.96136,1
10.241,-0.02637,0.04148,-0.00173,0.03647,0.06931,-9.81698,40.0,0.19333,-0.42077,359.96133,1
10.251,-0.03406,0.01849,-0.00387,0.02689,0.07711,-9.82399,40.0,0.19521,-0.44458,359.96124,1
10.261,-0.01490,0.00984,-0.00481,0.02923,0.08898,-9.81500,40.0,0.21039,-0.42749,359.96124,1
10.271,-0.02971,0.00641,-0.00770,0.02743,0.07862,-9.79676,40.0,0.20698,-0.44978,359.96112,1
10.281,-0.01328,0.00524,-0.00947,0.01752,0.09244,-9.81033,40.0,0.17435,-0.44767,359.96106,1
10.291,-0.00729,0.04780,-0.00786,0.02580,0.07705,-9.80679,40.0,0.17396,-0.46911,359.96094,1
10.301,-0.02679,0.02091,-0.00768,0.03471,0.08606,-9.81145,40.0,0.16761,-0.44591,359.96094,1
10.311,-0.05617,-0.01101,-0.00701,0.04118,0.07175,-9.81322,40.0,0.17502,-0.46391,359.96078,1
10.321,-0.04451,-0.13059,-0.00632,0.02877,0.08097,-9.81373,40.0,0.16666,-0.44663,359.96075,1
10.331,-0.04089,-0.06872,-0.01091,0.03307,0.07564,-9.80519,40.0,0.18512,-0.46066,359.96063,1
10.341,0.00327,0.14873,-0.01244,0.03469,0.06474,-9.80779,40.0,0.17876,-0.43722,359.96060,1
10.351,0.06613,-0.00453,-0.00641,0.02953,0.05752,-9.79986,40.0,0.19856,-0.44673,359.96048,1
10.361,-0.02034,-0.06374,-0.00407,0.02445,0.06662,-9.80272,40.0,0.18388,-0.42857,359.96045,1
10.371,0.03453,-0.02130,-0.00494,0.02844,0.06718,-9.80388,40.0,0.21020,-0.42889,359.96039,1
10.381,0.07758,-0.00495,-0.00525,0.02706,0.07031,-9.79840,40.0,0.19377,-0.41470,359.96036,1
10.391,0.02773,0.00089,-0.00580,0.01753,0.06555,-9.81089,40.0,0.19539,-0.39471,359.96036,1
10.401,0.00903,-0.03990,-0.00372,0.02874,0.06977,-9.80705,40.0,0.17645,-0.38639,359.96036,1
10.411,0.00095,0.07356,-0.00355,0.03001,0.06249,-9.81435,40.0,0.18535,-0.36550,359.96036,1
10.421,-0.02377,0.05224,-0.00422,0.03329,0.08050,-9.82018,40.0,0.16856,-0.36134,359.96033,1
10.431,-0.09964,0.06520,-0.00305,0.03167,0.08436,-9.81647,40.0,0.17278,-0.38505,359.96021,1
10.441,-0.04026,0.07069,-0.00403,0.03415,0.08582,-9.80332,40.0,0.17773,-0.40913,359.96008,1
10.451,-0.06079,-0.05652,-0.00099,0.03500,0.08641,-9.80713,40.0,0.18235,-0.43325,359.95999,1
10.461,-0.02539,0.02419,-0.00114,0.03536,0.06888,-9.81442,40.0,0.18192,-0.45652,359.95990,1
10.471,0.01068,-0.00936,-0.00154,0.02367,0.06799,-9.81411,40.0,0.16734,-0.47136,359.95984,1
10.481,0.06852,-0.00041,0.00043,0.02829,0.05583,-9.80231,40.0,0.16874,-0.44582,359.95990,1
10.491,0.04612,0.04575,0.00179,0.04165,0.06024,-9.81272,40.0,0.18910,-0.43993,359.95990,1
10.501,-0.00617,-0.00140,0.00124,0.02901,0.06768,-9.81351,40.0,0.18794,-0.41471,359.95999,1
10.511,-0.04902,0.08798,0.00073,0.03328,0.06165,-9.79920,40.0,0.19940,-0.39450,359.96005,1
10.521,0.02314,0.10116,-0.00052,0.03475,0.06828,-9.80259,40.0,0.21596,-0.37895,359.96011,1
10.531,0.02924,0.02004,0.00039,0.03236,0.06486,-9.80676,40.0,0.22325,-0.35862,359.96017,1
10.541,-0.01294,0.03179,-0.00020,0.03424,0.07843,-9.81433,40.0,0.20408,-0.36343,359.96014,1
10.551,-0.05131,0.05765,-0.00138,0.01738,0.07452,-9.80812,40.0,0.18535,-0.37030,359.96011,1
10.561,0.00079,0.00342,-0.00113,0.03155,0.08212,-9.80901,40.0,0.17511,-0.39447,359.96002,1
10.571,0.01944,0.15475,-0.00155,0.03696,0.08503,-9.80935,40.0,0.16562,-0.41914,359.95996,1
10.581,0.00543,0.08338,0.00072,0.03010,0.08903,-9.81230,40.0,0.16372,-0.44712,359.95984,1
10.591,-0.06636,0.07721,0.00114,0.04217,0.08777,-9.82246,40.0,0.16534,-0.47551,359.95975,1
10.601,0.03863,0.09717,0.00213,0.02629,0.08407,-9.81132,40.0,0.18301,-0.47638,359.95972,1
10.611,-0.00937,0.06126,-0.00123,0.03803,0.07097,-9.80728,40.0,0.19791,-0.48862,359.95966,1
10.621,0.03825,0.09097,-0.00392,0.02758,0.07475,-9.81439,40.0,0.20427,-0.47205,359.95969,1
10.631,-0.14180,0.01508,-0.00599,0.03252,0.06442,-9.81719,40.0,0.21455,-0.45933,359.95972,1
10.641,0.03262,-0.03393,-0.00633,0.03452,0.06636,-9.80651,40.0,0.20750,-0.43846,359.95975,1
10.651,0.03282,-0.03155,-0.00566,0.02652,0.06107,-9.79639,40.0,0.21316,-0.41764,359.95978,1
10.661,0.03288,-0.03064,-0.00614,0.02329,0.05910,-9.80725,40.0,0.18748,-0.40553,359.95975,1
10.671,0.03327,-0.07332,-0.00194,0.03088,0.07028,-9.80862,40.0,0.19892,-0.38748,359.95978,1
10.681,-0.05604,0.06038,-0.00042,0.03379,0.06863,-9.81206,40.0,0.17763,-0.40100,359.95969,1
10.691,-0.04506,-0.01731,-0.00150,0.02321,0.06785,-9.80144,40.0,0.18342,-0.37922,359.95972,1
10.701,0.00285,0.01780,-0.00267,0.02798,0.07652,-9.79753,40.0,0.17513,-0.40087,359.95963,1
10.711,0.04357,-0.01166,-0.00142,0.03852,0.07109,-9.81380,40.0,0.19341,-0.38585,359.95966,1
10.721,0.01511,-0.04470,0.00051,0.03097,0.07475,-9.79631,40.0,0.17987,-0.40322,359.95959,1
10.731,-0.01878,0.07157,0.00120,0.03089,0.07622,-9.80145,40.0,0.20007,-0.39011,359.95963,1
10.741,-0.03142,0.07298,0.00132,0.03380,0.07977,-9.80346,40.0,0.19498,-0.41387,359.95956,1
10.751,0.00874,-0.03375,0.00333,0.03205,0.07219,-9.80122,40.0,0.20843,-0.39624,359.95963,1
10.761,0.00132,0.01138,0.00075,0.02544,0.06334,-9.80615,40.0,0.19068,-0.41193,359.95959,1
10.771,0.04264,0.02890,-0.00321,0.02583,0.07183,-9.80517,40.0,0.20572,-0.39601,359.95966,1
10.781,0.03648,0.01396,-0.00564,0.03193,0.06329,-9.80778,40.0,0.18397,-0.40685,359.95959,1
10.791,0.12222,0.05179,-0.00379,0.02557,0.05396,-9.79687,40.0,0.18892,-0.38115,359.95966,1
10.801,0.08917,0.00132,-0.00193,0.02891,0.05642,-9.80163,40.0,0.17141,-0.39483,359.95959,1
10.811,0.09815,0.04670,-0.00323,0.03905,0.06928,-9.79772,40.0,0.18822,-0.37847,359.95959,1
10.821,0.07950,0.06389,-0.00247,0.02223,0.07399,-9.79593,40.0,0.16871,-0.38938,359.95953,1
10.831,0.05058,0.02732,-0.00343,0.02451,0.08480,-9.80423,40.0,0.18957,-0.39517,359.95947,1
10.841,0.06151,0.03497,-0.00047,0.02255,0.08591,-9.79852,40.0,0.17699,-0.41784,359.95938,1
10.851,0.04421,-0.04825,0.00018,0.03954,0.08058,-9.79952,40.0,0.19824,-0.42341,359.95935,1
10.861,-0.02930,0.00557,0.00079,0.02820,0.09320,-9.79969,40.0,0.17921,-0.44927,359.95923,1
10.871,0.07536,0.00543,0.00262,0.02980,0.09511,-9.79983,40.0,0.20132,-0.46703,359.95917,1
10.881,0.07066,0.06962,0.00158,0.03340,0.08402,-9.80284,40.0,0.18040,-0.46971,359.95917,1
10.891,-0.04144,0.07196,0.00202,0.03473,0.08276,-9.80694,40.0,0.20401,-0.48240,359.95914,1
10.901,-0.01797,0.07326,0.00256,0.03217,0.07637,-9.82022,40.0,0.18461,-0.48295,359.95917,1
10.911,-0.09724,0.05171,0.00199,0.03136,0.07092,-9.81351,40.0,0.20999,-0.47800,359.95920,1
10.921,-0.12803,0.10801,-0.00204,0.02812,0.07471,-9.80503,40.0,0.19040,-0.46758,359.95923,1
10.931,0.03716,0.10908,-0.00030,0.02095,0.06429,-9.81051,40.0,0.20231,-0.44402,359.95932,1
10.941,-0.03164,0.02264,0.00430,0.01834,0.06026,-9.80083,40.0,0.17759,-0.43120,359.95938,1
10.951,-0.08036,0.03251,0.00272,0.01722,0.06764,-9.80304,40.0,0.18296,-0.40757,359.95944,1
10.961,-0.07707,0.05793,-0.00091,0.02848,0.07653,-9.81290,40.0,0.15990,-0.40508,359.95947,1
10.971,-0.09727,-0.01852,-0.00086,0.02702,0.07686,-9.80480,40.0,0.16589,-0.38196,359.95953,1
10.981,0.07096,0.06090,-0.00344,0.03810,0.08011,-9.81660,40.0,0.16063,-0.40209,359.95947,1
10.991,0.02505,0.04755,-0.00512,0.04541,0.07839,-9.81231,40.0,0.19160,-0.39713,359.95947,1
10.991,0.02505,0.04755,-0.00512,0.04541,0.07839,-9.81231,40.0,0.19160,-0.39713,359.95947,1
#2025/12/16 15:23:36
