#2025/08/25 17:51:33
time,wx, wy, wz, ax, ay, az, Tx, Ty, Tz, TAcc
11.053,0.00076,0.00476,0.00114,0.02625,-0.02508,0.96864,38.104,38.210,37.173,39.360
11.063,0.00071,0.00485,0.00114,0.03003,-0.02063,0.96775,38.104,38.210,37.173,39.249
11.073,0.00058,0.00503,0.00123,0.03276,-0.02430,0.96821,38.104,38.210,37.173,39.470
11.083,0.00040,0.00494,0.00127,0.02870,-0.02804,0.96895,38.104,38.210,37.173,39.470
11.093,0.00031,0.00472,0.00123,0.03346,-0.02582,0.97083,38.104,38.210,37.173,39.470
11.103,0.00027,0.00458,0.00114,0.02578,-0.02671,0.97075,38.104,38.210,37.173,39.360
11.113,0.00027,0.00445,0.00105,0.02367,-0.02597,0.97094,38.104,38.210,37.173,39.360
11.123,0.00027,0.00436,0.00100,0.02629,-0.02851,0.96603,38.104,38.210,37.173,39.360
11.133,0.00027,0.00427,0.00100,0.02668,-0.03151,0.96981,38.104,38.210,37.173,39.581
11.143,0.00044,0.00423,0.00105,0.02648,-0.02671,0.96697,38.104,38.210,37.173,39.470
11.153,0.00031,0.00405,0.00114,0.03190,-0.02792,0.96681,38.094,38.210,37.173,39.470
11.163,0.00027,0.00392,0.00128,0.03167,-0.02453,0.96677,38.094,38.210,37.173,39.360
11.173,0.00027,0.00383,0.00141,0.02484,-0.02570,0.96685,38.094,38.210,37.173,39.360
11.183,0.00022,0.00383,0.00146,0.02980,-0.03069,0.96767,38.094,38.210,37.173,39.470
11.193,0.00035,0.00396,0.00146,0.02488,-0.02613,0.96603,38.094,38.210,37.130,39.470
11.203,0.00012,0.00405,0.00155,0.02640,-0.02867,0.96701,38.094,38.210,37.130,39.360
11.213,0.00017,0.00392,0.00168,0.02668,-0.02640,0.96950,38.094,38.210,37.130,39.470
11.223,0.00026,0.00360,0.00181,0.02925,-0.02293,0.96693,38.094,38.210,37.130,39.470
11.233,0.00026,0.00351,0.00195,0.03299,-0.02839,0.96958,38.094,38.210,37.130,39.470
11.243,0.00026,0.00356,0.00213,0.02613,-0.02835,0.96626,38.094,38.210,37.130,39.139
11.253,0.00017,0.00360,0.00226,0.02640,-0.02831,0.96966,38.094,38.110,37.130,39.470
11.263,0.00004,0.00368,0.00235,0.02605,-0.02917,0.96747,38.094,38.110,37.130,39.360
11.273,-0.00001,0.00377,0.00231,0.02516,-0.02453,0.96884,38.094,38.110,37.130,39.470
11.283,0.00008,0.00382,0.00222,0.02629,-0.02699,0.96681,38.094,38.110,37.130,39.360
11.293,0.00008,0.00377,0.00213,0.02761,-0.02718,0.96505,38.094,38.110,37.130,39.470
11.303,-0.00001,0.00373,0.00213,0.02562,-0.02558,0.96946,38.094,38.110,37.130,39.360
11.313,-0.00014,0.00368,0.00217,0.02371,-0.03085,0.97231,38.094,38.110,37.130,39.470
11.323,-0.00014,0.00360,0.00231,0.02605,-0.02937,0.96634,38.094,38.110,37.130,39.470
11.333,0.00008,0.00360,0.00226,0.02317,-0.02699,0.96775,38.094,38.110,37.130,39.470
11.343,0.00004,0.00395,0.00217,0.02418,-0.02746,0.96895,38.094,38.110,37.130,39.360
11.353,0.00004,0.00435,0.00199,0.02839,-0.03104,0.96747,38.101,38.110,37.130,39.139
11.363,0.00008,0.00453,0.00190,0.02929,-0.02734,0.96654,38.101,38.110,37.130,39.470
11.373,0.00021,0.00462,0.00177,0.02652,-0.02633,0.96654,38.101,38.110,37.130,39.470
11.383,0.00026,0.00475,0.00168,0.02980,-0.03042,0.96373,38.101,38.110,37.130,39.581
11.393,0.00030,0.00484,0.00168,0.02629,-0.02535,0.96825,38.101,38.110,37.130,39.360
11.403,0.00026,0.00502,0.00181,0.02734,-0.02660,0.96564,38.101,38.110,37.153,39.360
11.413,0.00040,0.00511,0.00199,0.03065,-0.03054,0.96841,38.101,38.110,37.153,39.249
11.423,0.00035,0.00489,0.00212,0.03054,-0.02812,0.96853,38.101,38.110,37.153,39.470
11.433,0.00031,0.00484,0.00226,0.02726,-0.02847,0.96853,38.101,38.110,37.153,39.581
11.443,0.00044,0.00484,0.00230,0.02863,-0.02851,0.96599,38.101,38.110,37.153,39.470
11.453,0.00031,0.00475,0.00235,0.02948,-0.02660,0.97223,38.101,38.255,37.153,39.470
11.463,0.00035,0.00479,0.00235,0.02437,-0.02710,0.96810,38.101,38.255,37.153,39.581
11.473,0.00017,0.00466,0.00230,0.02652,-0.02882,0.96810,38.101,38.255,37.153,39.360
11.483,-0.00000,0.00434,0.00239,0.02703,-0.02566,0.96736,38.101,38.255,37.153,39.139
11.493,0.00004,0.00390,0.00235,0.02679,-0.02426,0.97001,38.101,38.255,37.153,39.470
11.503,0.00017,0.00359,0.00221,0.02644,-0.02512,0.97032,38.101,38.255,37.153,39.249
11.513,0.00044,0.00327,0.00199,0.02890,-0.02473,0.96845,38.101,38.255,37.153,39.139
11.523,0.00040,0.00305,0.00177,0.02652,-0.02562,0.96934,38.101,38.255,37.153,39.360
11.533,0.00022,0.00296,0.00154,0.02714,-0.02535,0.96474,38.101,38.255,37.153,39.470
11.543,0.00004,0.00287,0.00132,0.02831,-0.02582,0.96853,38.101,38.255,37.153,39.360
11.553,0.00017,0.00292,0.00118,0.02387,-0.02683,0.96938,38.104,38.255,37.153,39.470
11.563,0.00031,0.00283,0.00109,0.02640,-0.02718,0.96502,38.104,38.255,37.153,39.470
11.573,0.00026,0.00278,0.00114,0.02886,-0.02469,0.96915,38.104,38.255,37.153,39.470
11.583,0.00026,0.00274,0.00105,0.02644,-0.02570,0.96934,38.104,38.255,37.153,39.470
11.593,0.00022,0.00274,0.00105,0.02691,-0.02707,0.96775,38.104,38.255,37.153,39.470
11.603,0.00053,0.00296,0.00105,0.02574,-0.02839,0.96689,38.104,38.255,37.144,39.470
11.613,0.00053,0.00332,0.00096,0.02984,-0.03366,0.96646,38.104,38.255,37.144,39.360
11.623,0.00053,0.00368,0.00105,0.02625,-0.02909,0.96821,38.104,38.255,37.144,39.360
11.633,0.00031,0.00390,0.00127,0.02640,-0.02593,0.96689,38.104,38.255,37.144,39.360
11.643,-0.00014,0.00412,0.00154,0.02863,-0.02679,0.96759,38.104,38.255,37.144,39.470
11.653,-0.00010,0.00424,0.00172,0.02301,-0.02734,0.96704,38.104,38.174,37.144,39.360
11.663,-0.00014,0.00424,0.00190,0.02898,-0.02547,0.96966,38.104,38.174,37.144,39.360
11.673,-0.00005,0.00442,0.00208,0.02375,-0.02695,0.96954,38.104,38.174,37.144,39.360
11.683,-0.00018,0.00460,0.00221,0.02792,-0.02827,0.96915,38.104,38.174,37.144,39.470
11.693,0.00008,0.00464,0.00217,0.02566,-0.02652,0.96919,38.104,38.174,37.144,39.470
11.703,0.00039,0.00469,0.00212,0.02683,-0.02648,0.96560,38.104,38.174,37.144,39.360
11.713,0.00039,0.00473,0.00212,0.02613,-0.02566,0.97309,38.104,38.174,37.144,39.249
11.723,0.00048,0.00478,0.00208,0.02964,-0.02742,0.96814,38.104,38.174,37.144,39.470
11.733,0.00044,0.00482,0.00208,0.02679,-0.02621,0.96997,38.104,38.174,37.144,39.249
11.743,0.00053,0.00491,0.00208,0.03182,-0.03015,0.96966,38.104,38.174,37.144,39.470
11.753,0.00048,0.00478,0.00199,0.02196,-0.02340,0.96798,38.097,38.174,37.144,39.360
11.763,0.00071,0.00455,0.00181,0.02718,-0.02917,0.96689,38.097,38.174,37.144,39.470
11.773,0.00084,0.00437,0.00163,0.02785,-0.02422,0.96825,38.097,38.174,37.144,39.360
11.783,0.00084,0.00437,0.00150,0.02960,-0.02430,0.97165,38.097,38.174,37.144,39.470
11.793,0.00093,0.00446,0.00137,0.02761,-0.02722,0.96915,38.097,38.174,37.144,39.470
11.803,0.00102,0.00460,0.00128,0.02890,-0.02722,0.96786,38.097,38.174,37.154,39.470
11.813,0.00102,0.00473,0.00119,0.02905,-0.01911,0.97106,38.097,38.174,37.154,39.360
11.823,0.00093,0.00460,0.00119,0.02843,-0.02461,0.96977,38.097,38.174,37.154,39.360
11.833,0.00080,0.00442,0.00110,0.02886,-0.02516,0.96942,38.097,38.174,37.154,39.470
11.843,0.00066,0.00437,0.00101,0.02800,-0.02508,0.97032,38.097,38.174,37.154,39.470
11.853,0.00071,0.00432,0.00096,0.02980,-0.02508,0.97102,38.097,38.209,37.154,39.470
11.863,0.00057,0.00418,0.00105,0.02750,-0.02554,0.96888,38.097,38.209,37.154,39.360
11.873,0.00057,0.00414,0.00128,0.02792,-0.03186,0.96685,38.097,38.209,37.154,39.470
11.883,0.00057,0.00418,0.00145,0.02668,-0.02773,0.96572,38.097,38.209,37.154,39.470
11.893,0.00035,0.00414,0.00159,0.02761,-0.02551,0.96876,38.097,38.209,37.154,39.470
11.903,0.00035,0.00418,0.00172,0.02473,-0.02633,0.97001,38.097,38.209,37.154,39.581
11.913,0.00044,0.00423,0.00177,0.02781,-0.02504,0.96740,38.097,38.209,37.154,39.470
11.923,0.00062,0.00418,0.00177,0.02566,-0.02231,0.96685,38.097,38.209,37.154,39.470
11.933,0.00035,0.00414,0.00177,0.03085,-0.02508,0.97013,38.097,38.209,37.154,39.360
11.943,0.00040,0.00423,0.00172,0.02769,-0.02757,0.96895,38.097,38.209,37.154,39.581
11.953,0.00026,0.00449,0.00159,0.02718,-0.03128,0.96568,38.105,38.209,37.154,39.470
11.963,0.00026,0.00449,0.00167,0.02769,-0.02437,0.96856,38.105,38.209,37.154,39.470
11.973,0.00057,0.00436,0.00181,0.02629,-0.02765,0.96373,38.105,38.209,37.154,39.470
11.983,0.00053,0.00432,0.00190,0.02948,-0.02769,0.96817,38.105,38.209,37.154,39.360
11.993,0.00053,0.00441,0.00185,0.02722,-0.02808,0.96942,38.105,38.209,37.154,39.360
12.003,0.00030,0.00449,0.00172,0.02867,-0.02539,0.96716,38.105,38.209,37.141,39.470
12.013,0.00030,0.00472,0.00167,0.02656,-0.02734,0.96962,38.105,38.209,37.141,39.470
12.023,0.00030,0.00485,0.00159,0.02753,-0.02644,0.96779,38.105,38.209,37.141,39.470
12.033,0.00044,0.00463,0.00145,0.02675,-0.02617,0.96903,38.105,38.209,37.141,39.470
12.043,0.00030,0.00454,0.00136,0.03050,-0.02418,0.97141,38.105,38.209,37.141,39.470
12.053,0.00030,0.00460,0.00132,0.02812,-0.02944,0.96767,38.105,38.174,37.141,39.470
12.063,0.00053,0.00469,0.00118,0.02722,-0.02578,0.96697,38.105,38.174,37.141,39.470
12.073,0.00071,0.00478,0.00118,0.02944,-0.02223,0.97063,38.105,38.174,37.141,39.470
12.083,0.00075,0.00482,0.00136,0.02847,-0.02824,0.96845,38.105,38.174,37.141,39.470
12.093,0.00071,0.00491,0.00141,0.02488,-0.02781,0.97071,38.105,38.174,37.141,39.360
12.103,0.00062,0.00478,0.00141,0.02683,-0.02699,0.96708,38.105,38.174,37.141,39.470
12.113,0.00071,0.00464,0.00150,0.02527,-0.02707,0.96732,38.105,38.174,37.141,39.249
12.123,0.00084,0.00446,0.00150,0.03054,-0.02375,0.96829,38.105,38.174,37.141,39.360
12.133,0.00106,0.00437,0.00136,0.02582,-0.02831,0.96662,38.105,38.174,37.141,39.470
12.143,0.00111,0.00428,0.00118,0.02859,-0.02469,0.96970,38.105,38.174,37.141,39.360
12.153,0.00097,0.00420,0.00114,0.02816,-0.02750,0.96782,38.101,38.174,37.141,39.470
12.163,0.00093,0.00424,0.00114,0.02800,-0.02586,0.96662,38.101,38.174,37.141,39.470
12.173,0.00106,0.00415,0.00123,0.02399,-0.02235,0.96895,38.101,38.174,37.141,39.470
12.183,0.00093,0.00420,0.00123,0.02469,-0.02738,0.96759,38.101,38.174,37.141,39.470
12.193,0.00066,0.00428,0.00110,0.02902,-0.02625,0.96701,38.101,38.174,37.141,39.470
12.203,0.00053,0.00433,0.00092,0.02691,-0.02808,0.96814,38.101,38.174,37.171,39.581
12.213,0.00062,0.00446,0.00078,0.02746,-0.02625,0.96810,38.101,38.174,37.171,39.360
12.223,0.00071,0.00437,0.00060,0.02457,-0.02048,0.96895,38.101,38.174,37.171,39.470
12.233,0.00080,0.00415,0.00060,0.02516,-0.02746,0.96946,38.101,38.174,37.171,39.360
12.243,0.00076,0.00402,0.00069,0.02773,-0.02691,0.96693,38.101,38.174,37.171,39.470
12.253,0.00080,0.00406,0.00078,0.02746,-0.02683,0.97079,38.101,38.429,37.171,39.139
12.263,0.00085,0.00419,0.00087,0.02695,-0.03225,0.97020,38.101,38.429,37.171,39.470
12.273,0.00067,0.00432,0.00105,0.02640,-0.02921,0.96817,38.101,38.429,37.171,39.581
12.283,0.00089,0.00459,0.00127,0.02457,-0.02644,0.96502,38.101,38.429,37.171,39.360
12.293,0.00098,0.00455,0.00141,0.02703,-0.02980,0.96970,38.101,38.429,37.171,39.360
12.303,0.00098,0.00432,0.00136,0.02839,-0.02527,0.96697,38.101,38.429,37.171,39.249
12.313,0.00093,0.00397,0.00141,0.02270,-0.02516,0.97161,38.101,38.429,37.171,39.470
12.323,0.00102,0.00366,0.00168,0.03034,-0.02714,0.96428,38.101,38.429,37.171,39.470
12.333,0.00098,0.00348,0.00181,0.02554,-0.02820,0.97020,38.101,38.429,37.171,39.360
12.343,0.00089,0.00339,0.00177,0.02527,-0.02231,0.96732,38.101,38.429,37.171,39.470
12.353,0.00076,0.00352,0.00176,0.02379,-0.02492,0.96950,38.112,38.429,37.171,39.470
12.363,0.00058,0.00375,0.00163,0.02683,-0.02578,0.96829,38.112,38.429,37.171,39.249
12.373,0.00044,0.00383,0.00154,0.02882,-0.02656,0.97040,38.112,38.429,37.171,39.249
12.383,0.00049,0.00375,0.00154,0.02999,-0.02504,0.96439,38.112,38.429,37.171,39.470
12.393,0.00044,0.00366,0.00172,0.02601,-0.02699,0.96895,38.112,38.429,37.171,39.360
12.403,0.00062,0.00370,0.00172,0.02683,-0.02921,0.96572,38.112,38.429,37.158,39.360
12.413,0.00066,0.00366,0.00158,0.02738,-0.02695,0.96743,38.112,38.429,37.158,39.470
12.423,0.00053,0.00375,0.00149,0.02792,-0.02683,0.96482,38.112,38.429,37.158,39.360
12.433,0.00031,0.00366,0.00154,0.02769,-0.02535,0.96786,38.112,38.429,37.158,39.360
12.443,0.00066,0.00370,0.00154,0.02531,-0.02808,0.96560,38.112,38.429,37.158,39.470
12.453,0.00080,0.00386,0.00149,0.02734,-0.02461,0.96989,38.112,38.123,37.158,39.470
12.463,0.00080,0.00386,0.00145,0.02738,-0.02952,0.96798,38.112,38.123,37.158,39.470
12.473,0.00089,0.00386,0.00140,0.03026,-0.02722,0.97137,38.112,38.123,37.158,39.139
12.483,0.00084,0.00395,0.00140,0.02933,-0.02765,0.96934,38.112,38.123,37.158,39.581
12.493,0.00093,0.00395,0.00140,0.02984,-0.02664,0.96767,38.112,38.123,37.158,39.470
12.503,0.00107,0.00377,0.00127,0.02718,-0.02574,0.97075,38.112,38.123,37.158,39.470
12.513,0.00102,0.00364,0.00105,0.03225,-0.02796,0.96701,38.112,38.123,37.158,39.360
12.523,0.00111,0.00355,0.00078,0.02582,-0.02309,0.96786,38.112,38.123,37.158,39.470
12.533,0.00133,0.00350,0.00069,0.02504,-0.02980,0.96837,38.112,38.123,37.158,39.360
12.543,0.00120,0.00359,0.00069,0.02679,-0.02859,0.97032,38.112,38.123,37.158,39.470
12.553,0.00151,0.00359,0.00083,0.02636,-0.02898,0.96845,38.105,38.123,37.158,39.470
12.563,0.00169,0.00350,0.00100,0.02691,-0.02597,0.97036,38.105,38.123,37.158,39.249
12.573,0.00133,0.00332,0.00109,0.03038,-0.02453,0.96837,38.105,38.123,37.158,39.581
12.583,0.00133,0.00319,0.00114,0.03054,-0.02492,0.97005,38.105,38.123,37.158,39.360
12.593,0.00124,0.00310,0.00114,0.02668,-0.02835,0.96619,38.105,38.123,37.158,39.360
12.603,0.00101,0.00306,0.00114,0.02738,-0.02886,0.97044,38.105,38.123,37.104,39.249
12.613,0.00097,0.00306,0.00123,0.02820,-0.03253,0.97075,38.105,38.123,37.104,39.581
12.623,0.00097,0.00310,0.00132,0.02785,-0.02582,0.96872,38.105,38.123,37.104,39.360
12.633,0.00097,0.00319,0.00136,0.02894,-0.03030,0.96888,38.105,38.123,37.104,39.360
12.643,0.00079,0.00328,0.00145,0.02722,-0.02266,0.96486,38.105,38.123,37.104,39.470
12.653,0.00070,0.00335,0.00159,0.02668,-0.02851,0.97067,38.105,37.928,37.104,39.360
12.663,0.00070,0.00326,0.00159,0.02445,-0.02586,0.96845,38.105,37.928,37.104,39.470
12.673,0.00061,0.00317,0.00154,0.02582,-0.02586,0.96743,38.105,37.928,37.104,39.581
12.683,0.00034,0.00340,0.00136,0.02894,-0.02558,0.96981,38.105,37.928,37.104,39.470
12.693,0.00030,0.00380,0.00118,0.02742,-0.02629,0.96993,38.105,37.928,37.104,39.470
12.703,0.00043,0.00397,0.00118,0.02640,-0.02523,0.96790,38.105,37.928,37.104,39.470
12.713,0.00039,0.00406,0.00118,0.02344,-0.02664,0.96759,38.105,37.928,37.104,39.360
12.723,0.00025,0.00420,0.00127,0.02266,-0.02925,0.97067,38.105,37.928,37.104,39.470
12.733,0.00030,0.00433,0.00141,0.02890,-0.02593,0.96884,38.105,37.928,37.104,39.470
12.743,0.00039,0.00433,0.00141,0.02941,-0.02882,0.96895,38.105,37.928,37.104,39.470
12.753,0.00034,0.00464,0.00136,0.02570,-0.02851,0.96630,38.107,37.928,37.104,39.360
12.813,-0.00020,0.00451,0.00123,0.02944,-0.02683,0.96716,38.107,37.928,37.089,39.470
12.823,-0.00015,0.00451,0.00118,0.02765,-0.02519,0.96498,38.107,37.928,37.089,39.249
12.833,-0.00015,0.00438,0.00114,0.03136,-0.02609,0.97009,38.107,37.928,37.089,39.470
12.843,-0.00028,0.00433,0.00105,0.02118,-0.02855,0.96782,38.107,37.928,37.089,39.360
12.853,-0.00015,0.00421,0.00096,0.02738,-0.02898,0.96985,38.107,38.125,37.089,39.360
12.863,-0.00020,0.00412,0.00096,0.02640,-0.02687,0.96463,38.107,38.125,37.089,39.360
12.873,-0.00033,0.00417,0.00091,0.02601,-0.02609,0.96958,38.107,38.125,37.089,39.470
12.883,-0.00046,0.00417,0.00091,0.02504,-0.02516,0.96829,38.107,38.125,37.089,39.360
12.893,-0.00042,0.00417,0.00109,0.02691,-0.02902,0.97009,38.107,38.125,37.089,39.470
12.903,-0.00046,0.00395,0.00123,0.02539,-0.02352,0.96833,38.107,38.125,37.089,39.470
12.913,-0.00020,0.00381,0.00141,0.02964,-0.02531,0.96771,38.107,38.125,37.089,39.470
12.923,-0.00024,0.00368,0.00145,0.03085,-0.02336,0.96712,38.107,38.125,37.089,39.470
12.933,-0.00020,0.00363,0.00145,0.02535,-0.02562,0.96385,38.107,38.125,37.089,39.249
12.943,-0.00033,0.00368,0.00145,0.02668,-0.02909,0.96907,38.107,38.125,37.089,39.360
12.953,-0.00028,0.00390,0.00158,0.02843,-0.02937,0.96720,38.110,38.125,37.089,39.470
12.963,-0.00028,0.00430,0.00167,0.02972,-0.02406,0.96630,38.110,38.125,37.089,39.470
12.973,-0.00037,0.00430,0.00181,0.02289,-0.02710,0.96634,38.110,38.125,37.089,39.470
12.983,-0.01223,0.00564,0.00190,0.03288,-0.02613,0.97083,38.110,38.125,37.089,39.360
12.993,-0.02408,0.01210,0.00203,0.04181,-0.01736,0.96728,38.110,38.125,37.089,39.691
13.003,-0.11209,0.05047,0.00207,0.00207,-0.04941,0.96942,38.110,38.125,36.836,39.470
13.013,-0.10095,0.08950,0.00033,0.03483,-0.01950,0.97523,38.110,38.125,36.836,39.360
13.023,-0.11775,0.10559,-0.00284,0.03377,-0.01927,0.96303,38.110,38.125,36.836,39.470
13.033,-0.07208,0.10974,-0.05895,0.03927,-0.02044,0.97352,38.110,38.125,36.836,39.470
13.043,-0.02814,0.07132,-0.25414,0.04676,-0.00187,0.96170,38.110,38.125,36.836,39.470
13.053,-0.01268,0.03961,-0.58042,0.01322,-0.02332,0.96860,38.110,37.958,36.836,39.360
13.063,-0.00630,0.01617,-1.11602,-0.02379,-0.06735,0.97149,38.110,37.958,36.836,39.470
13.073,0.00898,-0.00116,-2.35970,-0.06587,-0.17468,0.91303,38.110,37.958,36.836,39.470
13.083,-0.00118,-0.01391,-5.18187,-0.09770,-0.14254,1.03525,38.110,37.958,36.836,39.470
13.093,-0.00301,-0.02447,-10.12069,-0.08931,-0.11021,1.34074,38.110,37.958,36.836,39.581
13.103,-0.03335,-0.03316,-16.96659,0.02172,-0.05304,0.83838,38.110,37.958,36.836,39.360
13.113,-0.22693,-0.01560,-24.86135,-0.04029,0.04192,1.04851,38.110,37.958,36.836,39.470
13.123,-0.25772,0.06305,-33.25763,0.09309,0.03545,0.94532,38.110,37.958,36.836,39.470
13.133,-0.20175,0.06310,-41.69970,0.01447,0.07683,1.17265,38.110,37.958,36.836,39.360
13.143,-0.22488,0.04759,-49.56749,0.16548,0.01396,0.90589,38.110,37.958,36.836,39.470
13.153,-0.22140,0.03070,-56.51068,0.08202,0.03920,0.90975,38.108,37.958,36.836,39.470
13.163,-0.20442,0.01328,-62.45828,0.06423,-0.01451,0.94641,38.108,37.958,36.836,39.470
13.173,-0.08558,-0.02950,-67.35735,0.02196,0.02617,1.01127,38.108,37.958,36.836,39.360
13.183,-0.10608,-0.11461,-71.12947,0.01817,-0.05776,1.10300,38.108,37.958,36.836,39.470
13.193,-0.09128,-0.15156,-73.53255,0.07075,-0.01720,1.01560,38.108,37.958,36.836,39.360
13.203,-0.12526,-0.17045,-73.95924,0.03101,-0.02223,0.94965,38.108,37.958,37.175,39.470
13.213,-0.13351,-0.16189,-71.80116,0.02726,-0.02008,0.96232,38.108,37.958,37.175,39.470
13.223,-0.22922,-0.12990,-67.11360,0.04754,-0.01092,0.96790,38.108,37.958,37.175,39.470
13.233,-0.35297,-0.00392,-60.35501,-0.01821,-0.06743,0.97902,38.108,37.958,37.175,39.360
13.243,-0.16532,0.07633,-52.26864,0.07219,-0.01111,0.96681,38.108,37.958,37.175,39.360
13.253,-0.14015,0.03904,-42.97029,0.04754,-0.04754,0.98062,38.108,38.060,37.175,39.470
13.263,-0.07990,0.02206,-32.15760,0.09750,0.05058,0.86132,38.108,38.060,37.175,39.360
13.273,-0.01422,0.00254,-19.93094,0.03869,-0.00144,0.91393,38.108,38.060,37.175,39.470
13.283,0.21171,-0.04670,-6.83319,-0.00858,0.01806,1.05694,38.108,38.060,37.175,39.470
13.293,0.16737,-0.14580,6.58171,0.01190,-0.04270,0.92188,38.108,38.060,37.175,39.470
13.303,0.00962,-0.10578,19.47898,0.00991,-0.03295,0.89298,38.108,38.060,37.175,39.360
13.313,0.01043,0.00816,31.20885,-0.02730,-0.04154,1.04684,38.108,38.060,37.175,39.360
13.323,-0.00143,0.08561,41.35727,0.02913,-0.04446,1.00546,38.108,38.060,37.175,39.691
13.333,-0.04505,0.14995,49.62113,-0.06092,-0.08451,1.31804,38.108,38.060,37.175,39.470
13.343,-0.10686,0.22905,55.76575,-0.01466,-0.07196,0.92356,38.108,38.060,37.175,39.470
13.353,-0.04853,0.27691,60.05484,-0.06103,-0.06123,0.98097,38.110,38.060,37.175,39.470
13.363,0.14291,0.19995,62.50898,0.09656,0.03214,0.96412,38.110,38.060,37.175,39.360
13.373,0.18934,0.09479,63.31295,0.02551,-0.03994,0.94946,38.110,38.060,37.175,39.581
13.383,0.27445,0.02113,62.78638,0.02020,-0.03491,0.97625,38.110,38.060,37.175,39.581
13.393,0.27726,-0.04719,60.52091,0.02172,-0.03693,0.96697,38.110,38.060,37.175,39.470
13.403,0.21233,-0.07637,56.04388,0.00448,-0.03877,0.97777,38.110,38.060,37.147,39.470
13.413,-0.05183,-0.01778,49.32485,0.00371,-0.04200,0.96751,38.110,38.060,37.147,39.470
13.423,-0.16087,0.13605,40.26028,0.03424,-0.02207,0.88230,38.110,38.060,37.147,39.470
13.433,-0.21372,0.21524,29.46431,0.03760,0.00722,1.01365,38.110,38.060,37.147,39.470
13.443,-0.26256,0.25062,17.69081,0.04473,-0.01611,1.02995,38.110,38.060,37.147,39.360
13.453,-0.28654,0.25175,5.29024,0.00094,-0.01186,1.05698,38.110,38.145,37.147,39.581
13.463,-0.21537,0.22100,-7.23950,0.04571,0.00195,1.05152,38.110,38.145,37.147,39.470
13.473,-0.15570,0.13602,-18.82339,0.03650,-0.02500,0.91322,38.110,38.145,37.147,39.581
13.483,-0.08779,0.05434,-28.63660,0.00215,-0.02274,1.02207,38.110,38.145,37.147,39.470
13.493,-0.15954,-0.00141,-35.92266,0.00885,-0.05729,0.97870,38.110,38.145,37.147,39.249
13.503,-0.19790,0.01419,-40.48190,0.03019,-0.09130,0.94977,38.110,38.145,37.147,39.470
13.513,-0.22963,0.03455,-42.81167,0.02800,-0.01295,0.96502,38.110,38.145,37.147,39.249
13.523,-0.24906,0.06071,-43.68481,0.03264,-0.02512,0.95991,38.110,38.145,37.147,39.360
13.533,-0.25815,0.07849,-43.85523,0.02890,-0.02609,0.97613,38.110,38.145,37.147,39.360
13.543,-0.22874,0.08535,-43.36819,0.01478,-0.05355,0.96954,38.110,38.145,37.147,39.581
13.553,-0.14381,0.06249,-41.40445,0.02270,-0.06302,0.96942,38.111,38.145,37.147,39.470
13.563,-0.08178,0.03331,-37.06377,0.01111,-0.01786,0.95277,38.111,38.145,37.147,39.470
13.573,0.00151,-0.00529,-30.12662,0.01158,-0.04528,0.93709,38.111,38.145,37.147,39.470
13.583,0.05026,-0.03242,-20.83511,0.00803,-0.04489,0.96993,38.111,38.145,37.147,39.470
13.593,0.21393,-0.07939,-9.80872,0.00187,-0.06454,1.02863,38.111,38.145,37.147,39.360
13.603,0.26700,-0.15715,1.69681,0.01459,-0.02972,0.87200,38.111,38.145,37.122,39.470
13.613,0.26540,-0.18398,12.20915,-0.00308,-0.02227,0.94033,38.111,38.145,37.122,39.360
13.623,0.35563,-0.19088,20.32816,0.08670,0.01459,0.96147,38.111,38.145,37.122,39.581
13.633,0.32221,-0.21726,25.30278,0.01494,-0.07336,0.96287,38.111,38.145,37.122,39.470
13.643,0.24904,-0.19931,27.27828,-0.05538,-0.06720,1.01770,38.111,38.145,37.122,39.360
13.653,0.04437,-0.12846,26.96278,-0.00448,-0.08003,0.95800,38.111,38.042,37.122,39.470
13.663,0.00779,-0.00614,25.21350,0.01556,-0.02239,0.97948,38.111,38.042,37.122,39.249
13.673,0.00681,0.03749,22.63579,0.04352,0.00975,0.95706,38.111,38.042,37.122,39.470
13.683,0.01256,0.04823,19.48913,0.09157,0.00971,1.00324,38.111,38.042,37.122,39.470
13.693,-0.00750,0.05340,15.55843,0.07511,0.03249,0.96424,38.111,38.042,37.122,39.360
13.703,-0.05968,0.06694,10.74752,0.10585,0.06922,0.98498,38.111,38.042,37.122,39.360
13.713,-0.38631,0.08619,5.32917,0.04676,0.00901,1.01209,38.111,38.042,37.122,39.470
13.723,-1.55115,0.15370,-0.55159,0.05866,0.03830,1.05374,38.111,38.042,37.122,39.470
13.733,-3.57483,0.25392,-6.33055,0.05195,0.03101,1.05136,38.111,38.042,37.122,39.360
13.743,-6.43639,0.29946,-11.08548,0.04524,-0.01435,1.01248,38.111,38.042,37.122,39.360
13.753,-9.84731,0.32317,-14.02148,0.02246,-0.05257,0.99653,38.111,38.042,37.122,39.360
13.763,-13.49280,0.33427,-14.94608,-0.00257,-0.08342,0.97691,38.111,38.042,37.122,39.249
13.773,-17.62138,0.30842,-14.34293,-0.03810,-0.09309,1.02629,38.111,38.042,37.122,39.360
13.783,-22.40047,0.24563,-12.70421,-0.02773,-0.07547,1.05725,38.111,38.042,37.122,39.360
13.793,-28.29761,0.12002,-10.25038,-0.02976,-0.08147,1.08580,38.111,38.042,37.122,39.470
