#2025/08/25 18:31:47
time,wx, wy, wz, ax, ay, az, Tx, Ty, Tz, TAcc
7.473,-104.66258,-70.51190,-66.27979,0.26479,0.47593,9.42585,-265.840,-265.957,-265.724,51.736
7.483,-104.66402,-70.51256,-66.27980,0.20354,0.46708,9.36506,-265.840,-265.957,-265.724,51.736
7.493,-104.66547,-70.51325,-66.27979,0.25667,0.52064,9.38785,-265.840,-265.957,-265.724,51.625
7.503,-104.66685,-70.51395,-66.27980,0.21733,0.47460,9.39561,-265.840,-265.957,-265.724,51.625
7.513,-104.66811,-70.51471,-66.27979,0.26745,0.45197,9.36444,-265.840,-265.957,-265.724,51.736
7.523,-104.66930,-70.51550,-66.27980,0.23732,0.45054,9.37163,-265.840,-265.957,-265.724,51.736
7.533,-104.67045,-70.51632,-66.27980,0.28415,0.48395,9.34826,-265.840,-265.957,-265.724,51.625
7.543,-104.67152,-70.51721,-66.27982,0.21971,0.46546,9.41294,-265.840,-265.957,-265.724,51.846
7.553,-104.67252,-70.51819,-66.27981,0.25744,0.47889,9.41376,-265.842,-265.957,-265.724,51.625
7.563,-104.67348,-70.51919,-66.27982,0.24025,0.43207,9.34558,-265.842,-265.957,-265.724,51.515
7.573,-104.67435,-70.52017,-66.27982,0.25389,0.52677,9.39345,-265.842,-265.957,-265.724,51.736
7.583,-104.67512,-70.52119,-66.27982,0.23490,0.53837,9.35597,-265.842,-265.957,-265.724,51.736
7.593,-104.67584,-70.52219,-66.27982,0.24715,0.46911,9.38765,-265.842,-265.957,-265.724,51.736
7.603,-104.67653,-70.52314,-66.27982,0.24483,0.46946,9.38443,-265.842,-265.957,-265.725,51.736
7.613,-104.67719,-70.52404,-66.27983,0.23904,0.51153,9.35248,-265.842,-265.957,-265.725,51.736
7.623,-104.67780,-70.52489,-66.27985,0.30635,0.46953,9.32866,-265.842,-265.957,-265.725,51.736
7.683,-104.68146,-70.52945,-66.27989,0.21682,0.48951,9.38027,-265.842,-265.955,-265.725,51.846
7.693,-104.68202,-70.53019,-66.27990,0.26579,0.50146,9.36061,-265.842,-265.955,-265.725,51.625
7.703,-104.68256,-70.53097,-66.27991,0.25048,0.48108,9.40007,-265.842,-265.955,-265.725,51.736
7.713,-104.68307,-70.53181,-66.27991,0.26562,0.51420,9.38709,-265.842,-265.955,-265.725,51.625
7.723,-104.68356,-70.53272,-66.27993,0.19184,0.51346,9.38374,-265.842,-265.955,-265.725,51.515
7.733,-104.68403,-70.53373,-66.27995,0.23805,0.45967,9.33903,-265.842,-265.955,-265.725,51.515
7.743,-104.68449,-70.53486,-66.27996,0.23376,0.45781,9.37561,-265.842,-265.955,-265.725,51.515
7.753,-104.68493,-70.53608,-66.27996,0.25553,0.48673,9.34698,-265.839,-265.955,-265.725,51.846
7.763,-104.68534,-70.53741,-66.27997,0.22365,0.46272,9.38160,-265.839,-265.955,-265.725,51.625
7.773,-104.68580,-70.53883,-66.27998,0.22621,0.47320,9.41051,-265.839,-265.955,-265.725,51.846
7.783,-104.68626,-70.54037,-66.28001,0.26368,0.47659,9.39247,-265.839,-265.955,-265.725,51.846
7.793,-104.68675,-70.54199,-66.28004,0.24796,0.46679,9.37882,-265.839,-265.955,-265.725,51.736
7.803,-104.68727,-70.54367,-66.28008,0.27065,0.47172,9.40939,-265.839,-265.955,-265.726,51.736
7.813,-104.68782,-70.54540,-66.28013,0.22187,0.48048,9.42132,-265.839,-265.955,-265.726,51.846
7.823,-104.68838,-70.54718,-66.28019,0.24038,0.48786,9.39037,-265.839,-265.955,-265.726,51.846
7.833,-104.68896,-70.54897,-66.28025,0.23101,0.47030,9.32490,-265.839,-265.955,-265.726,51.736
7.843,-104.68954,-70.55077,-66.28032,0.24082,0.48438,9.37953,-265.839,-265.955,-265.726,51.736
7.853,-104.69013,-70.55260,-66.28043,0.26708,0.48956,9.35503,-265.839,-265.955,-265.726,51.846
7.863,-104.69073,-70.55444,-66.28053,0.21266,0.48516,9.35053,-265.839,-265.955,-265.726,51.846
7.873,-104.69135,-70.55627,-66.28065,0.29229,0.47871,9.36438,-265.839,-265.955,-265.726,51.736
7.883,-104.69200,-70.55812,-66.28078,0.26872,0.51611,9.37221,-265.839,-265.955,-265.726,51.846
7.893,-104.69267,-70.55997,-66.28091,0.25452,0.51127,9.34286,-265.839,-265.955,-265.726,51.846
7.903,-104.69333,-70.56180,-66.28105,0.25182,0.50295,9.39234,-265.839,-265.955,-265.726,51.625
7.913,-104.69394,-70.56365,-66.28115,0.26655,0.49885,9.38434,-265.839,-265.955,-265.726,51.846
7.923,-104.69453,-70.56549,-66.28125,0.27505,0.46697,9.34791,-265.839,-265.955,-265.726,51.846
7.933,-104.69509,-70.56725,-66.28134,0.24623,0.48895,9.34977,-265.839,-265.955,-265.726,51.625
7.943,-104.69563,-70.56893,-66.28144,0.26952,0.47166,9.39572,-265.839,-265.955,-265.726,51.846
7.953,-104.69613,-70.57055,-66.28152,0.21076,0.52194,9.33589,-265.842,-265.955,-265.726,51.625
7.963,-104.69661,-70.57214,-66.28159,0.25216,0.50945,9.38186,-265.842,-265.955,-265.726,51.515
7.973,-104.69709,-70.57365,-66.28165,0.27881,0.51385,9.35294,-265.842,-265.955,-265.726,51.846
7.983,-104.69756,-70.57511,-66.28168,0.21026,0.57183,9.33487,-265.842,-265.955,-265.726,51.736
7.993,-104.69801,-70.57649,-66.28169,0.23197,0.48348,9.36505,-265.842,-265.955,-265.726,51.846
8.003,-104.69846,-70.57785,-66.28171,0.26885,0.49627,9.41250,-265.842,-265.955,-265.724,51.515
8.013,-104.69884,-70.57914,-66.28172,0.23542,0.48582,9.36504,-265.842,-265.955,-265.724,51.736
8.023,-104.69922,-70.58031,-66.28173,0.22094,0.46610,9.36590,-265.842,-265.955,-265.724,51.736
8.033,-104.69957,-70.58138,-66.28173,0.24850,0.52217,9.41356,-265.842,-265.955,-265.724,51.625
8.043,-104.69992,-70.58231,-66.28174,0.24321,0.48088,9.35744,-265.842,-265.955,-265.724,51.736
8.053,-104.70029,-70.58317,-66.28175,0.29408,0.45417,9.36891,-265.842,-265.957,-265.724,51.736
8.063,-104.70065,-70.58398,-66.28175,0.28016,0.49242,9.37193,-265.842,-265.957,-265.724,51.846
8.073,-104.70102,-70.58480,-66.28176,0.25791,0.44338,9.34436,-265.842,-265.957,-265.724,51.625
8.083,-104.70137,-70.58560,-66.28176,0.27761,0.47856,9.36314,-265.842,-265.957,-265.724,51.625
8.093,-104.70173,-70.58636,-66.28177,0.26908,0.47553,9.40495,-265.842,-265.957,-265.724,51.736
8.103,-104.70212,-70.58707,-66.28178,0.23281,0.47658,9.36628,-265.842,-265.957,-265.724,51.736
8.113,-104.70250,-70.58772,-66.28180,0.26026,0.51105,9.37945,-265.842,-265.957,-265.724,51.846
8.123,-104.70290,-70.58835,-66.28182,0.23999,0.53566,9.33227,-265.842,-265.957,-265.724,51.846
8.133,-104.70337,-70.58891,-66.28185,0.24337,0.50165,9.37021,-265.842,-265.957,-265.724,51.846
8.143,-104.70389,-70.58940,-66.28187,0.28966,0.47251,9.35394,-265.842,-265.957,-265.724,51.846
8.153,-104.70444,-70.58985,-66.28190,0.26459,0.43155,9.34603,-265.840,-265.957,-265.724,51.736
8.163,-104.70502,-70.59032,-66.28193,0.27710,0.49046,9.36671,-265.840,-265.957,-265.724,51.846
8.173,-104.70561,-70.59077,-66.28196,0.30937,0.47270,9.35197,-265.840,-265.957,-265.724,51.736
8.183,-104.70625,-70.59117,-66.28201,0.25848,0.49794,9.36262,-265.840,-265.957,-265.724,51.846
8.193,-104.70692,-70.59157,-66.28207,0.25435,0.45027,9.34995,-265.840,-265.957,-265.724,51.515
8.203,-104.70762,-70.59193,-66.28214,0.28388,0.43405,9.34767,-265.840,-265.957,-265.725,51.736
8.213,-104.70834,-70.59225,-66.28221,0.29409,0.52072,9.41928,-265.840,-265.957,-265.725,51.846
8.223,-104.70908,-70.59256,-66.28227,0.22866,0.49778,9.41081,-265.840,-265.957,-265.725,51.736
8.233,-104.70978,-70.59288,-66.28235,0.28374,0.52198,9.36216,-265.840,-265.957,-265.725,51.625
8.243,-104.71051,-70.59318,-66.28242,0.29780,0.46651,9.37529,-265.840,-265.957,-265.725,51.846
8.253,-104.71125,-70.59344,-66.28249,0.23112,0.49378,9.34852,-265.840,-265.955,-265.725,51.625
8.263,-104.71200,-70.59367,-66.28255,0.27729,0.43818,9.33919,-265.840,-265.955,-265.725,51.846
8.273,-104.71273,-70.59389,-66.28262,0.22394,0.47873,9.34254,-265.840,-265.955,-265.725,51.736
8.283,-104.71344,-70.59412,-66.28268,0.28694,0.50901,9.37710,-265.840,-265.955,-265.725,51.625
8.293,-104.71418,-70.59434,-66.28273,0.28482,0.44953,9.38580,-265.840,-265.955,-265.725,51.736
8.303,-104.71499,-70.59457,-66.28277,0.23567,0.49549,9.38872,-265.840,-265.955,-265.725,51.736
8.313,-104.71581,-70.59479,-66.28281,0.30140,0.49417,9.37036,-265.840,-265.955,-265.725,51.846
8.323,-104.71667,-70.59499,-66.28284,0.25499,0.49869,9.36945,-265.840,-265.955,-265.725,51.736
8.333,-104.71755,-70.59521,-66.28287,0.28136,0.49009,9.35868,-265.840,-265.955,-265.725,51.846
8.343,-104.71848,-70.59541,-66.28290,0.24703,0.52238,9.36048,-265.840,-265.955,-265.725,51.515
8.353,-104.71941,-70.59560,-66.28293,0.24825,0.47637,9.37355,-265.840,-265.955,-265.725,51.736
8.363,-104.72034,-70.59579,-66.28294,0.25771,0.42797,9.32633,-265.841,-265.955,-265.725,51.736
8.373,-104.72125,-70.59597,-66.28297,0.28021,0.49308,9.33333,-265.841,-265.955,-265.725,51.736
8.383,-104.72216,-70.59619,-66.28300,0.29699,0.43272,9.37383,-265.841,-265.955,-265.725,51.736
8.393,-104.72301,-70.59641,-66.28304,0.28273,0.50437,9.37953,-265.841,-265.955,-265.725,51.736
8.403,-104.72384,-70.59662,-66.28307,0.29321,0.50288,9.35824,-265.841,-265.955,-265.725,51.515
8.413,-104.72466,-70.59682,-66.28309,0.24407,0.47207,9.36029,-265.841,-265.955,-265.724,51.846
8.423,-104.72546,-70.59702,-66.28312,0.25287,0.48362,9.34136,-265.841,-265.955,-265.724,51.625
8.433,-104.72620,-70.59723,-66.28315,0.23021,0.46695,9.36270,-265.841,-265.955,-265.724,51.736
8.443,-104.72692,-70.59746,-66.28318,0.24328,0.51046,9.36656,-265.841,-265.955,-265.724,51.515
8.453,-104.72758,-70.59772,-66.28320,0.25401,0.48366,9.35222,-265.841,-265.955,-265.724,51.846
8.463,-104.72819,-70.59800,-66.28322,0.26521,0.44389,9.36488,-265.841,-265.957,-265.724,51.625
8.473,-104.72876,-70.59830,-66.28326,0.22696,0.48378,9.35378,-265.841,-265.957,-265.724,51.515
8.483,-104.72934,-70.59863,-66.28329,0.22743,0.47271,9.37353,-265.841,-265.957,-265.724,51.736
8.493,-104.72992,-70.59901,-66.28330,0.25682,0.47407,9.34503,-265.841,-265.957,-265.724,51.736
8.503,-104.73050,-70.59939,-66.28332,0.29941,0.49951,9.36752,-265.841,-265.957,-265.724,51.736
8.513,-104.73108,-70.59976,-66.28334,0.25166,0.48557,9.35703,-265.841,-265.957,-265.724,51.736
8.523,-104.73166,-70.60014,-66.28335,0.24990,0.47169,9.34101,-265.841,-265.957,-265.724,51.846
8.533,-104.73222,-70.60054,-66.28336,0.26244,0.49140,9.34416,-265.841,-265.957,-265.724,51.736
8.543,-104.73279,-70.60096,-66.28337,0.21820,0.46350,9.40491,-265.841,-265.957,-265.724,51.515
8.553,-104.73334,-70.60140,-66.28338,0.24407,0.47394,9.34461,-265.841,-265.957,-265.724,51.846
8.563,-104.73384,-70.60188,-66.28339,0.25827,0.51301,9.39874,-265.841,-265.957,-265.724,51.846
8.573,-104.73434,-70.60234,-66.28339,0.23010,0.47958,9.35179,-265.841,-265.957,-265.724,51.736
8.583,-104.73482,-70.60281,-66.28340,0.19618,0.47495,9.32883,-265.841,-265.957,-265.724,51.736
8.593,-104.73528,-70.60328,-66.28339,0.19344,0.51149,9.36365,-265.841,-265.957,-265.724,51.625
8.603,-104.73576,-70.60374,-66.28339,0.26359,0.49369,9.33853,-265.841,-265.957,-265.724,51.736
8.613,-104.73621,-70.60419,-66.28339,0.26139,0.47537,9.37720,-265.841,-265.957,-265.724,51.846
8.623,-104.73666,-70.60464,-66.28339,0.27246,0.49268,9.35664,-265.841,-265.957,-265.724,51.515
8.633,-104.73711,-70.60510,-66.28340,0.26168,0.45261,9.33950,-265.841,-265.957,-265.724,51.846
8.643,-104.73756,-70.60561,-66.28341,0.26330,0.48635,9.32328,-265.841,-265.957,-265.724,51.736
#2025/08/25 18:31:55
