#2022-01-27 20:10:44
5.53090, 0.00049, 112, 35.5
5.54100, 0.00000, 78, 35.5
5.55100, -0.00049, 4, 35.5
5.56110, 0.00000, 37, 35.5
5.57120, 0.00049, 110, 35.5
5.58120, 0.00049, 8, 35.5
5.59130, 0.00000, -6, 35.5
5.60140, 0.00000, 90, 35.5
5.61150, 0.00049, 116, 35.5
5.62150, 0.00000, 86, 35.5
5.63160, 0.00000, 104, 35.5
5.64170, 0.00049, 115, 35.5
5.65170, 0.00000, 103, 35.5
5.66180, 0.00000, 94, 35.5
5.67190, 0.00000, 54, 35.5
5.68190, -0.00049, 24, 35.5
5.69200, 0.00049, 22, 35.5
5.70210, 0.00049, 110, 35.5
5.71210, 0.00049, 92, 35.5
5.72220, 0.00000, 56, 35.5
5.73230, 0.00049, 72, 35.5
5.74230, 0.00000, 26, 35.5
5.75240, -0.00049, 109, 35.5
5.76240, 0.00000, 114, 35.5
5.77250, 0.00000, 38, 35.5
5.78250, 0.00049, 80, 35.5
5.79250, 0.00049, 96, 35.5
5.80250, 0.00098, 122, 35.5
5.81250, 0.00000, 92, 35.5
5.82260, 0.00000, 57, 35.5
5.83260, 0.00000, 46, 35.5
5.84270, 0.00049, 58, 35.5
5.85270, 0.00000, 114, 35.5
5.86280, -0.00049, 62, 35.5
5.87290, 0.00000, 90, 35.5
5.88290, -0.00049, 38, 35.5
5.89300, 0.00000, 110, 35.5
5.90310, 0.00000, 80, 35.5
5.91310, 0.00049, 114, 35.5
5.92320, 0.00049, 88, 35.5
5.93330, -0.00049, 26, 35.5
5.94330, 0.00000, 22, 35.5
5.95340, 0.00000, 0, 35.5
5.96350, -0.00049, 58, 35.5
5.97350, -0.00049, 51, 35.5
5.98360, 0.00000, 16, 35.5
5.99370, -0.00049, 52, 35.5
6.00380, 0.00000, 89, 35.5
6.01380, 0.00000, 100, 35.5
6.02390, -0.00098, 86, 35.5
6.03400, 0.00049, 118, 35.5
6.04400, 0.00000, 31, 35.5
6.05410, 0.00049, 62, 35.5
6.06420, -0.00049, 46, 35.5
6.07420, 0.00000, 54, 35.5
6.08430, 0.00098, 121, 35.5
6.09430, 0.00098, 94, 35.5
6.10430, -0.00049, 17, 35.5
6.11430, -0.00049, 62, 35.5
6.12430, 0.00000, 66, 35.5
6.13440, -0.00049, 52, 35.5
6.14440, 0.00098, 25, 35.5
6.15440, -0.00049, 87, 35.5
6.16440, 0.00049, 80, 35.5
6.17450, 0.00098, 14, 35.5
6.18460, 0.00000, 37, 35.5
6.19460, 0.00000, 53, 35.5
6.20470, -0.00049, 24, 35.5
6.21480, -0.00049, 49, 35.5
6.22480, 0.00098, 57, 35.5
6.23490, 0.00000, 56, 35.5
6.24500, 0.00000, 8, 35.5
6.25500, -0.00098, 122, 35.5
6.26510, -0.00049, 46, 35.5
6.27520, -0.00049, 11, 35.5
6.28520, 0.00000, 119, 35.5
6.29530, 0.00049, 106, 35.5
6.30540, -0.00049, 43, 35.5
6.31540, 0.00000, 115, 35.5
6.32550, -0.00049, 20, 35.5
6.33560, 0.00000, 78, 35.5
6.34570, -0.00049, 120, 35.5
6.35570, -0.00049, 44, 35.5
6.36580, -0.00049, 106, 35.5
6.37590, 0.00000, 34, 35.5
6.38590, 0.00000, 66, 35.5
6.39600, -0.00049, 36, 35.5
6.40600, 0.00049, 34, 35.5
6.41600, -0.00049, 98, 35.5
6.42610, 0.00049, 133, 35.5
6.43610, 0.00049, 98, 35.5
6.44610, 0.00000, 50, 35.5
6.45610, -0.00049, 118, 35.5
6.46610, 0.00049, 38, 35.5
6.47620, -0.00049, 111, 35.5
6.48620, 0.00000, 11, 35.5
6.49620, 0.00049, 37, 35.5
6.50630, 0.00049, 7, 35.5
6.51640, -0.00049, 18, 35.5
6.52650, 0.00049, 34, 35.5
6.53650, -0.00049, 92, 35.5
6.54660, 0.00049, 114, 35.5
6.55670, 0.00098, 32, 35.5
6.56670, 0.00049, 32, 35.5
6.57680, -0.00049, 80, 35.5
6.58690, -0.00049, 45, 35.5
6.59690, -0.00049, 104, 35.5
6.60700, 0.00000, 0, 35.5
6.61710, -0.00098, 116, 35.5
6.62710, 0.00000, 88, 35.5
6.63720, 0.00049, 114, 35.5
6.64730, -0.00049, 2, 35.5
6.65730, 0.00098, 52, 35.5
6.66740, -0.00098, 112, 35.5
6.67750, -0.00049, -10, 35.5
6.68760, 0.00000, 103, 35.5
6.69760, 0.00000, 103, 35.5
6.70770, 0.00000, 106, 35.5
6.71780, -0.00049, 69, 35.5
6.72780, 0.00049, 126, 35.5
6.73790, 0.00049, 98, 35.5
6.74790, -0.00049, -2, 35.5
6.75790, 0.00000, 10, 35.5
6.76790, -0.00098, 62, 35.5
6.77790, -0.00098, 62, 35.5
6.78800, 0.00098, -2, 35.5
6.79800, 0.00000, -2, 35.5
6.80800, -0.00049, 66, 35.5
6.81810, -0.00049, 36, 35.5
6.82810, 0.00049, -3, 35.5
6.83820, -0.00049, 43, 35.5
6.84830, 0.00000, 42, 35.5
6.85830, 0.00049, 102, 35.5
6.86840, -0.00049, 22, 35.5
6.87850, 0.00049, 4, 35.5
6.88850, 0.00000, 88, 35.5
6.89860, -0.00049, 84, 35.5
6.90870, -0.00049, 110, 35.5
6.91880, -0.00049, 36, 35.5
6.92880, 0.00098, 2, 35.5
6.93890, 0.00000, 52, 35.5
#2022-01-27 20:10:51
